#	Title	So Much In Love (Transcribed)
#	Source Filename	George Williams, Bill Jackson and Roy Straigis - So Much In Love (Transcribed).xml
4	6	0	3	-1	
6	8	7	3	-1	
8	9	0	3	-1	
9	12	4	3	1	min
12	14	0	3	-1	
14	16	9	3	1	min
16	17	2	3	1	min
17	20	7	3	-1	
20	24	5	3	-1	
24	28	4	3	1	min
28	30	2	3	1	min
30	32	7	3	-1	7
32	32	0	3	-1	
32	36	9	3	1	min
36	38	0	3	-1	
38	40	7	3	-1	
40	41	0	3	-1	
41	44	4	3	1	min
44	46	0	3	-1	
46	48	9	3	1	min
48	49	2	3	1	min
49	52	7	3	-1	
52	56	5	3	-1	
56	60	4	3	1	min
60	62	2	3	1	min
62	64	7	3	-1	7
64	64	0	3	-1	
64	68	9	3	1	min
68	70	2	3	1	min
70	72	7	3	-1	7
72	72	0	3	-1	
72	76	9	3	1	min
76	78	2	3	-1	min7
78	80	7	3	-1	
80	81	0	3	-1	maj7
81	84	9	3	1	min
84	86	2	3	1	min
86	88	7	3	-1	7
88	88	0	3	-1	
88	92	9	3	1	min
92	94	2	3	-1	min7
94	96	7	3	-1	
96	97	4	3	1	min
97	100	9	3	-1	min7
100	104	2	3	-1	7
104	106	7	3	-1	
106	108	7	3	-1	7
108	110	0	3	-1	
110	112	7	3	-1	
112	113	0	3	-1	
113	116	4	3	1	min
116	118	0	3	-1	
118	120	9	3	1	min
120	121	2	3	1	min
121	124	7	3	-1	
124	128	5	3	-1	
128	132	4	3	1	min
132	134	2	3	1	min
134	136	7	3	-1	7
136	136	0	3	-1	
136	140	9	3	1	min
140	142	2	3	1	min
142	144	7	3	-1	7
144	144	0	3	-1	
144	148	9	3	-1	min7
148	150	2	3	1	min
150	152	7	3	-1	7
152	152	0	3	-1	
152	156	9	3	-1	min7
156	156	2	3	1	min
156	160	7	3	-1	7
160	164	0	3	-1	
