#	Title	Pie Jesu
#	Source Filename	Vittorio Ricci - Pie Jesu.xml
27	1	1	Pi
28	3	1	e
29	1	1	Je
30	3	1	su,
31	1	1	Pi
32	3	1	e
33	1	1	Je
34	3	1	su,
35	1	1	Pi
36	3	1	e
37	1	1	Jes
38	3	1	su
39	1	1	Pi
40	3	1	e
41	1	1	Je
42	3	1	su,
43	0	1	Qui
44	1	1	tol
45	3	1	lis
46	1	1	pe
47	2	1	ca
48	3	1	ta
49	1	1	mun
50	3	1	di
51	1	1	do
52	3	1	na
53	1	1	e
54	3	1	is
55	1	1	re
56	2	1	qui
57	3	1	em,
59	1	1	do
60	3	1	na
61	0	1	e
62	0	1	is
64	0	1	re
65	1	1	qui
66	3	1	em.
68	1	1	Pi
69	3	1	e
70	1	1	Je
71	3	1	su,
72	1	1	Pi
73	3	1	e
74	1	1	Je
75	3	1	su,
76	1	1	Pi
77	3	1	e
78	1	1	Je
79	3	1	su,
80	1	1	Pi
81	3	1	e
82	1	1	Je
83	3	1	su,
84	0	1	Qui
85	1	1	tol
86	3	1	lis
87	1	1	pe
88	2	1	ca
89	3	1	ta
90	1	1	mun
91	3	1	di
92	1	1	do
93	3	1	na
94	1	1	e
95	3	1	is
96	1	1	re
97	2	1	qui
98	3	1	em.
100	1	1	do
101	3	1	na
102	1	1	e
103	3	1	is
105	0	1	re
106	1	1	qui
107	3	1	.em.
118	1	1	Ag
119	3	1	nus
120	1	1	De
121	3	1	i,
122	1	1	Ag
123	3	1	nus
124	1	1	De
125	3	1	i,
126	1	1	Ag
127	3	1	nus
128	1	1	De
129	3	1	i,
130	1	1	Ag
131	3	1	nus
132	1	1	De
133	3	1	i,
134	0	1	Qui
135	1	1	tol
136	3	1	lis
137	1	1	pe
138	2	1	ca
139	3	1	ta
140	1	1	mun
141	3	1	di
142	1	1	do
143	3	1	na
144	1	1	e
145	3	1	is
146	1	1	re
147	2	1	qui
148	3	1	em,
150	0	1	do
151	0	1	na
152	1	1	e
154	3	1	is
155	1	1	re
156	2	1	qui
157	3	1	em
159	1	1	sem
160	3	1	pi
161	1	1	ter
163	3	1	nam
165	1	1	sem
166	3	1	pi
167	1	1	ter
169	3	1	nam
172	1	1	A
174	3	1	men.
