1	2	3	#
2	3	6	0
3	6	8	7
4	8	8.5	0
5	8.5	9	-1
6	9	12	-1
7	12	14	0
8	14	15	0
9	15	18	0
10	18	20	9
11	20	20.5	0
12	20.5	21	-9
13	21	22	0
14	22	24	-1
15	24	25	0
16	26	27	3
17	27	29	9
18	29	30	0
19	30	30.5	0
20	30.5	32	-2
21	32	33	-2
22	33	34	2
23	34	35.5	0
24	35.5	36	-2
25	36	36.5	-3
26	36.5	38	-4
27	38	38.5	0
28	38.5	39	0
29	39	42	2
30	42	43	0
31	43	44.5	-2
32	44.5	45	0
33	45	48	-1
34	48	50	0
35	51	54	-4
36	54	56	7
37	56	56.5	0
38	56.5	57	-1
39	57	60	-1
40	60	62	0
41	62	63	0
42	63	66	0
43	66	68	9
44	68	68.5	0
45	68.5	69	-9
46	69	70	0
47	70	72	-1
48	72	73	0
49	74	75	3
50	75	77	9
51	77	77.5	0
52	77.5	78	0
53	78	78.5	0
54	78.5	80	-2
55	80	81	0
56	81	82	0
57	82	83.5	0
58	83.5	84	-2
59	84	84.5	-3
60	84.5	86	-4
61	86	86.5	0
62	86.5	87	0
63	87	90	2
64	90	91	0
65	91	92.5	-2
66	92.5	93	0
67	93	96	-1
68	96	98	0
69	99	101	8
70	101	101.5	-3
71	101.5	102	-4
72	102	104	9
73	104	104.5	-3
74	104.5	105	-4
75	105	106.5	-3
76	106.5	107	0
77	107	108	1
78	108	111	2
79	111	112	5
80	112	113.5	0
81	113.5	114	0
82	114	115	4
83	115	116.5	-2
84	116.5	117	-2
85	117	118	4
86	118	119.5	-2
87	119.5	120	-3
88	120	122	-2
89	122	122.5	-9
90	122.5	123	0
91	123	126	0
92	126	128	7
93	128	128.5	0
94	128.5	129	-1
95	129	132	-1
96	132	134	0
97	134	135	0
98	135	138	0
99	138	140	9
100	140	140.5	0
101	140.5	141	-9
102	141	142	0
103	142	144	-1
104	144	145	0
105	146	147	3
106	147	149	9
107	149	150	0
108	150	150.5	0
109	150.5	152	-2
110	152	153	-2
111	153	154	2
112	154	155.5	0
113	155.5	156	-2
114	156	156.5	-3
115	156.5	158	-4
116	158	158.5	0
117	158.5	159	0
118	159	162	2
119	162	164	9
120	164	164.5	0
121	164.5	165	0
122	165	168	-4
123	168	170	0
