1	2	3	#
2	3	6	5
3	6	9	0
4	9	10	0
5	10	10.5	-1
6	10.5	11	-1
7	11	11.5	1
8	11.5	12	1
9	12	14	-1
10	14	15	0
11	15	18	-2
12	18	21	0
13	21	22	0
14	22	22.5	-2
15	22.5	23	-1
16	23	23.5	1
17	23.5	24	2
18	24	26	-2
19	26	27	0
20	27	28	-2
21	28	29	7
22	29.5	30	-7
23	30	32	-1
24	32	33	0
25	33	34	-2
26	34	35	7
27	35.5	36	-7
28	36	37.5	-2
29	37.5	38	2
30	38	38.5	2
31	38.5	39	3
32	39	42	4
33	42	43	-2
34	43	44	5
35	44.5	45	-5
36	45	48	5
37	48	50	0
38	50	51	-7
39	51	54	5
40	54	57	0
41	57	58	0
42	58	58.5	-1
43	58.5	59	-1
44	59	59.5	1
45	59.5	60	1
46	60	62	-1
47	62	63	0
48	63	66	-2
49	66	69	0
50	69	70	0
51	70	70.5	-2
52	70.5	71	-1
53	71	71.5	1
54	71.5	72	2
55	72	74	-2
56	74	75	0
57	75	76	-2
58	76	77	7
59	77.5	78	-7
60	78	80	-1
61	80	81	0
62	81	82	-2
63	82	83	7
64	83.5	84	-7
65	84	85.5	-2
66	85.5	86	2
67	86	86.5	2
68	86.5	87	3
69	87	90	5
70	90	93	2
71	93	94	-2
