#	Title	GLAMOROUS GLUE
#	Source Filename	Whyte, Morrissey - GLAMOROUS GLUE.xml
0	6	0	3	0	major
6	7	3	3	0	major
7	8	5	3	0	major
8	14	0	3	0	major
14	15	3	3	0	major
15	16	5	3	0	major
16	22	0	3	0	major
22	23	3	3	0	major
23	24	5	3	0	major
24	40	0	3	0	major
40	60	5	3	0	dominant
60	68	8	3	0	major
68	72.5	2	3	0	major
72.5	73.25	7	3	0	major
73.25	74	6	3	0	major
74	74.75	5	3	0	major
74.75	75.25	4	3	0	major
75.25	76	3	3	0	major
76	82	0	3	0	major
82	83	3	3	0	major
83	84	5	3	0	major
84	90	0	3	0	major
90	91	3	3	0	major
91	92	5	3	0	major
92	120.25	8	3	0	major
120.25	121	7	3	0	major
121	121.5	6	3	0	major
121.5	122.25	5	3	0	major
122.25	123	4	3	0	major
123	123.5	3	3	0	major
123.5	124	0	3	0	major
124	130	0	3	0	major
130	131	3	3	0	major
131	132	5	3	0	major
132	138	0	3	0	major
138	139	3	3	0	major
139	140	5	3	0	major
140	146	0	3	0	major
146	147	3	3	0	major
147	148	5	3	0	major
148	154	0	3	0	major
154	155	3	3	0	major
155	156	5	3	0	major
156	164	0	3	0	major
164	180	5	3	0	dominant
180	188	8	3	0	dominant-ninth
188	192.5	2	3	0	major
192.5	193.25	7	3	0	major
193.25	194	6	3	0	major
194	194.75	5	3	0	major
194.75	195.25	4	3	0	major
195.25	196	3	3	0	major
196	200	0	3	0	major
