1	2	3	#
2	3	4	2
3	4	5	3
4	5	6	0
5	6	7	0
6	7	8	0
7	8	9	-3
8	9	10	-2
9	10	11	0
10	11	12	2
11	12	16	3
12	16	18	0
13	18	19	0
14	19	20	2
15	20	21	2
16	21	22	0
17	22	23	0
18	23	24	0
19	24	25	3
20	25	26	-3
21	26	27	-2
22	27	28	-2
23	28	32	2
24	32	34	0
25	34	35	5
26	35	36	-2
27	36	37	-1
28	37	38	0
29	38	39	0
30	39	40	0
31	40	41	-2
32	41	42	-2
33	42	43	0
34	43	44	0
35	44	45	-3
36	45	46	0
37	46	47	0
38	47	48	0
39	48	49	5
40	49	50	-2
41	50	51	-1
42	51	52	-2
43	52	53	-2
44	53	54	0
45	54	55	5
46	55	56	2
47	56	57	2
48	57	58	-2
49	58	59	-5
50	59	60	2
51	60	64	1
52	64	66	0
53	70	71	-5
54	71	72	2
55	72	73	3
56	73	74	0
57	74	75	-3
58	75	76	-2
59	76	77	-3
60	77	78	3
61	78	80	5
62	82	83	0
63	83	84	2
64	84	85	2
65	85	86	0
66	86	87	3
67	87	88	-3
68	88	89	-2
69	89	90	-2
70	90	92	2
71	94	95	5
72	95	96	-2
73	96	97	-1
74	97	98	0
75	98	99	-2
76	99	100	-2
77	100	101	-3
78	101	102	0
79	102	103	5
80	103	104	-2
81	106	107	-1
82	107	108	-2
83	108	109	-2
84	109	110	5
85	110	111	4
86	111	112	-2
87	112	113	-5
88	113	114	2
89	114	116	1
90	116	118	0
