1	0	2	#
2	2	4	4
3	4	6	0
4	6.5	7	5
5	7	7.75	0
6	7.75	8	0
7	8	8.75	0
8	8.75	9	-2
9	9	9.75	0
10	9.75	10	0
11	10	10.75	0
12	10.75	11	-2
13	11	11.75	0
14	11.75	12	0
15	12	12.75	0
16	12.75	13	-1
17	13	13.75	0
18	13.75	14	0
19	14	14.75	0
20	14.75	15	-2
21	15	15.75	0
22	15.75	16	-2
23	16	17	-1
24	17	20	3
25	20	24	0
26	24	26	-3
27	26	28	3
28	28	30	0
29	30.5	31	7
30	31	31.75	0
31	31.75	32	0
32	32	32.75	0
33	32.75	33	-2
34	33	33.75	0
35	33.75	34	0
36	34	34.75	0
37	34.75	35	-2
38	35	35.75	0
39	35.75	36	0
40	36	36.75	0
41	36.75	37	-1
42	37	37.75	0
43	37.75	38	0
44	38	38.75	0
45	38.75	39	-2
46	39	39.75	-2
47	39.75	40	-1
48	40	44	1
49	44	47	0
50	48	50	5
51	50	51	0
52	51	52	-1
53	52	55	1
54	55	56	2
55	56	58	0
56	58	58.5	0
57	58.5	59.5	-1
58	59.5	60	1
59	60	63	0
60	63	64	1
61	64	65.5	1
62	65.5	66	-1
63	66	66.5	1
64	66.5	67.5	-1
65	67.5	68	1
66	68	71	0
67	71	72	1
68	72	73	1
69	73	74	-2
70	74	75	-2
71	75	76	-1
72	76	79	-1
73	79	80	-6
