#	Title	The Loco-Motion
#	Title	Gerry Goffin and Carole King - The Loco-Motion.xml
1	0.5	0.75	7	3
2	0.75	1	7	3
3	1	1.25	7	3
4	1.25	1.5	7	3
5	1.5	1.75	7	3
6	1.75	2	7	3
7	2	2.5	9	3
8	2.5	2.75	9	3
9	2.75	3	7	3
10	3	3.25	9	3
11	3.25	4	0	4
12	4.5	4.75	7	3
13	4.75	5	7	3
14	5	5.25	7	3
15	5.25	5.5	7	3
16	5.5	5.75	7	3
17	5.75	6	7	3
18	6	6.5	9	3
19	6.5	6.75	9	3
20	6.75	7	7	3
21	7	7.25	9	3
22	7.25	8	0	4
23	8	8.25	0	4
24	8.25	8.5	2	4
25	8.5	8.75	0	4
26	8.75	9	2	4
27	9	9.25	4	4
28	9.25	9.5	2	4
29	9.5	9.75	0	4
30	9.75	10	7	3
31	10	10.5	9	3
32	10.5	10.75	7	3
33	10.75	11	9	3
34	11	11.25	9	3
35	11.25	12	0	4
36	12.25	12.5	7	4
37	12.5	13	7	4
38	13	13.25	7	4
39	13.25	13.75	7	4
40	13.75	14	9	4
41	14	14.25	9	4
42	14.25	14.5	9	4
43	14.5	14.75	9	4
44	14.75	15	9	4
45	15	15.5	9	4
46	15.5	15.75	9	4
47	15.75	16	7	3
48	16	16.25	0	4
49	16.25	16.5	2	4
50	16.5	16.75	0	4
51	16.75	17	2	4
52	17	17.25	4	4
53	17.25	17.5	2	4
54	17.5	17.75	0	4
55	17.75	18	7	3
56	18	18.25	9	3
57	18.25	18.5	9	3
58	18.5	18.75	7	3
59	18.75	19	9	3
60	19	19.25	9	3
61	19.25	20	0	4
62	20.25	20.5	7	4
63	20.5	21	7	4
64	21	21.25	7	4
65	21.25	21.75	7	4
66	21.75	22	9	4
67	22	22.25	9	4
68	22.25	22.5	9	4
69	22.5	22.75	9	4
70	22.75	23	9	4
71	23	23.5	9	4
72	23.5	23.75	9	4
73	23.75	24	0	4
74	24	24.25	5	4
75	24.25	24.5	7	4
76	24.5	24.75	5	4
77	24.75	25	7	4
78	25	25.25	9	4
79	25.25	25.5	7	4
80	25.5	25.75	5	4
81	25.75	26	0	4
82	26	26.25	2	4
83	26.25	26.5	2	4
84	26.5	26.75	0	4
85	26.75	27	2	4
86	27	27.5	2	4
87	27.75	28	0	4
88	28	28.25	5	4
89	28.25	28.5	7	4
90	28.5	28.75	5	4
91	28.75	29	7	4
92	29	29.25	9	4
93	29.25	29.5	7	4
94	29.5	29.75	5	4
95	29.75	30	0	4
96	30	30.25	4	4
97	30.25	30.75	2	4
98	30.75	31	0	4
99	31	31.5	0	4
100	31.75	32	0	4
101	32	32.25	9	4
102	32.25	32.75	7	4
103	32.75	33	4	4
104	33	33.5	0	4
105	33.5	34	2	4
106	34	34.25	2	4
107	34.25	34.5	2	4
108	34.5	34.75	4	4
109	34.75	35	2	4
