1	2	3	#
2	3	4	1
3	4	5	2
4	5	6	0
5	6	6.5	0
6	6.5	7	0
7	7	8	0
8	8	9	0
9	9	10	9
10	10	11	-2
11	11	12	-2
12	12	13	2
13	13	14	-9
14	14	15.5	4
15	15.5	16	0
16	16	17	2
17	17	18	0
18	18	19	0
19	19	20	-2
20	20	21	0
21	21	22	-2
22	22	23	0
23	23	23.5	-3
24	23.5	24	1
25	24	25	2
26	25	26	0
27	26	26.5	0
28	26.5	27	0
29	27	28	0
30	28	29	0
31	29	30	9
32	30	31	-2
33	31	32	-2
34	32	33	2
35	33	34	-9
36	34	35	4
37	35	36	3
38	36	37	-1
39	37	38	0
40	38	39	0
41	39	40	0
42	40	41	-2
43	41	42	2
44	42	44	1
45	44	47	0
46	47	48	0
47	48	51	-3
48	51	52	3
49	52	55	-5
50	55	56	5
51	56	57	2
52	57	58	0
53	58	59	0
54	59	60	0
55	60	61	0
56	61	62	-5
57	62	63	2
58	63	64	1
59	64	67	2
60	67	67.5	-10
61	67.5	68	1
62	68	69	2
63	69	70	0
64	70	70.5	0
65	70.5	71	0
66	71	72	0
67	72	73	0
68	73	74	9
69	74	75	-2
70	75	76	-2
71	76	77	2
72	77	78	-9
73	78	79.5	4
74	79.5	80	0
75	80	81	2
76	81	82	0
77	82	83	0
78	83	84	-2
79	84	85	0
80	85	86	2
81	86	88	1
82	88	91	0
