#	Title	Lenn a délibábos Hortobágyon
#	Title	Hungarian song - Lenn a delibabos Hortobagyon.xml
1	0	0.5	7	4
2	0.5	1	7	4
3	1	1.5	7	4
4	1.5	2	5	4
5	2	3	4	4
6	3	4	0	4
7	4	4.5	11	3
8	4.5	5	0	4
9	5	6	2	4
10	6	7	0	4
11	8	8.5	2	5
12	8.5	9	2	5
13	9	9.5	2	5
14	9.5	10	0	5
15	10	11	11	4
16	11	12	7	4
17	12	12.5	6	4
18	12.5	13	7	4
19	13	14	9	4
20	14	15	7	4
21	16	16.5	0	5
22	16.5	17	11	4
23	17	17.5	0	5
24	17.5	18	4	5
25	18	18.5	2	5
26	18.5	19	0	5
27	19	19.5	11	4
28	19.5	20	9	4
29	20	20.5	11	4
30	20.5	21	9	4
31	21	22	5	4
32	22	23	2	4
