1	2	3	#
2	3	3.33333	9
3	3.33333	3.66667	-2
4	3.66667	4	2
5	4	8	1
6	8	9	0
7	9	10	-3
8	10	11	3
9	11	12	-3
10	12	13	2
11	13	13.5	-4
12	13.5	14	-3
13	14	16	-2
14	16	17	0
15	17	18	0
16	18	19	-2
17	19	19.5	2
18	19.5	20	2
19	20	24	5
20	24	26	0
21	26	26.5	0
22	26.5	27	2
23	27	27.5	-4
24	27.5	28	2
25	28	30	2
26	30	32	3
27	32	34	0
28	34	35	-12
29	35	35.3333	9
30	35.3333	35.6667	-2
31	35.6667	36	2
32	36	40	1
33	40	41	0
34	41	42	-3
35	42	43	3
36	43	44	-3
37	44	45	2
38	45	45.5	-4
39	45.5	46	-3
40	46	48	-2
41	48	49	0
42	49	50	0
43	50	51	-2
44	51	51.5	2
45	51.5	52	2
46	52	56	5
47	56	58	0
48	58	60	2
49	60	64	-4
50	64	65	0
51	67	68	0
52	68	68.5	5
53	68.5	69	0
54	69	69.5	0
55	69.5	70	2
56	70	72	2
57	72	73	0
58	73	74	0
59	74	75	2
60	75	76	-2
61	76	77.5	2
62	77.5	78	-2
63	78	80	-2
64	80	81	0
65	81	82	0
66	82	83	2
67	83	84	-2
68	84	85.5	2
69	85.5	86	-2
70	86	88	-2
71	88	90	0
72	90	92	-1
73	92	96	-2
74	96	98	0
75	98	99	-7
76	99	99.3333	9
77	99.3333	99.6667	-2
78	99.6667	100	2
79	100	104	1
80	104	105	0
81	105	106	-3
82	106	107	3
83	107	108	-3
84	108	109	2
85	109	109.5	-4
86	109.5	110	-3
87	110	112	-2
88	112	113	0
89	113	114	0
90	114	115	-2
91	115	115.5	2
92	115.5	116	2
93	116	118	5
94	118	120	0
95	120	122	0
96	122	124	2
97	124	128	-4
98	128	130	0
