#	Title	I Want To Know What Love Is
#	Source Filename	Mick Jones - I Want To Know What Love Is.xml
0	3	9	3	1	min
3	4	7	3	-1	
4	8	0	3	-1	
8	12	5	3	-1	
12	19.5	9	3	1	min
19.5	20	7	3	-1	
20	24	0	3	-1	
24	28	5	3	-1	
28	35	9	3	1	min
35	36	7	3	-1	
36	40	0	3	-1	
40	44	5	3	-1	
44	48	9	3	1	min
48	54	0	3	-1	
54	60	7	3	-1	
60	67.25	9	3	1	min
67.25	68	7	3	-1	
68	72	0	3	-1	
72	76	5	3	-1	
76	83	9	3	1	min
83	84	7	3	-1	
84	88	0	3	-1	
88	92	5	3	-1	
92	96	9	3	1	min
96	99	5	3	-1	
99	100	2	3	1	min
100	101	5	3	-1	maj7
101	104	2	3	1	min
104	106	5	3	-1	
106	108	2	3	1	min
108	109.75	5	3	-1	maj7
109.75	112	2	3	1	min
112	114	5	3	-1	
114	116	2	3	1	min
116	118	5	3	-1	maj7
118	120	2	3	1	min
120	121	5	3	-1	maj7
121	122	9	3	1	min
122	123	5	3	-1	
123	124	0	3	-1	
124	128	7	3	-1	7
128	132	0	3	-1	
132	136	7	3	-1	
136	140	2	3	1	min
140	144	7	3	-1	
144	148	0	3	-1	
148	152	7	3	-1	
152	156	2	3	1	min
156	160	7	3	-1	
160	164	7	3	-1	7
164	171.5	9	3	1	min
171.5	172	7	3	-1	
172	176	0	3	-1	
176	180	5	3	-1	
180	187	9	3	1	min
187	188	7	3	-1	
188	192	0	3	-1	
192	196	5	3	-1	
196	200	9	3	1	min
200	202	5	3	-1	
202	204	2	3	1	min
204	205.75	5	3	-1	maj7
205.75	208	2	3	1	min
208	210	5	3	-1	
210	212	2	3	1	min
212	214	5	3	-1	maj7
214	216	2	3	1	min
216	218	5	3	-1	
218	220	2	3	1	min
220	222	5	3	-1	maj7
222	224	2	3	1	min
224	225	5	3	-1	maj7
225	226	9	3	1	min
226	227	5	3	-1	
227	228	0	3	-1	
228	232	7	3	-1	7
232	236	0	3	-1	
236	240	7	3	-1	
240	244	2	3	1	min
244	248	7	3	-1	
248	252	0	3	-1	
252	256	7	3	-1	
256	260	2	3	1	min
260	264	7	3	-1	
264	268	0	3	-1	
268	272	7	3	-1	
272	276	2	3	1	min
276	280	7	3	-1	
280	284	0	3	-1	
284	288	7	3	-1	
288	292	2	3	1	min
292	296	7	3	-1	
296	300	0	3	-1	
300	304	7	3	-1	
304	308	2	3	1	min
308	312	7	3	-1	
312	316	0	3	-1	
316	320	7	3	-1	
320	324	2	3	1	min
324	328	7	3	-1	
328	332	0	3	-1	
332	336	7	3	-1	
336	340	2	3	1	min
340	344	7	3	-1	
344	348	0	3	-1	
348	352	7	3	-1	
352	356	2	3	1	min
356	360	7	3	-1	
360	364	0	3	-1	
364	368	7	3	-1	
368	372	2	3	1	min
372	374	7	3	-1	
374	375	5	3	-1	
375	376	7	3	-1	7
376	384	0	3	-1	
