1	2	3	#
2	3	4	2
3	4	6	2
4	6	8	0
5	8	9.5	0
6	10	11.5	-2
7	11.5	12	2
8	12	16	1
9	16	17	0
10	18	19	-1
11	19	20	1
12	20	23	2
13	23	24	0
14	24	25	-1
15	25	27	8
16	27	28	-2
17	28	32	-1
18	32	34	0
19	34	35	-2
20	35	36	2
21	36	37	1
22	37	38	0
23	38	39	0
24	39	40	0
25	40	41	0
26	41	43	-1
27	43	44	-2
28	44	48	-2
29	48	50	0
30	50	51	1
31	51	52	1
32	52	53.5	3
33	53.5	54	-7
34	54	56	0
35	56	58	0
36	59	60	-1
37	60	64	-2
38	64	65	0
39	66	67	-2
40	67	68	2
41	68	70	2
42	70	72	0
43	72	73.5	0
44	73.5	75	-2
45	75	75.5	2
46	76	80	1
47	80	81	0
48	82	83	-1
49	83	84	3
50	84	87	0
51	87	88	0
52	88	89	-1
53	89	91	8
54	91	92	-2
55	92	96	-1
56	96	98	0
57	98	99	-2
58	99	100	2
59	100	101	1
60	101	102	0
61	102	103	0
62	103	104	0
63	104	105	0
64	105	107	-1
65	107	108	-2
66	108	112	-2
67	112	114	0
68	114	115	1
69	115	116	1
70	116	117.5	3
71	117.5	118	-7
72	118	120	0
73	120	122	0
74	123	124	-6
75	124	128	1
76	129	130	2
77	130	131	2
78	131	132	3
79	132	134	3
80	134	136	0
81	136	137	0
82	137	138	4
83	138	139	-2
84	139	140	-2
85	140	144	-1
86	145	146	-5
87	146	147	1
88	147	148	4
89	148	150	3
90	150	152	0
91	152	153	0
92	153	154	4
93	154	155	-2
94	155	156	-2
95	156	160	-1
96	160	162	0
97	162	163	-11
98	163	164	2
99	164	166	2
100	166	168	0
101	168	169	0
102	170	171.5	-2
103	171.5	172	2
104	172	176	1
105	176	177.5	0
106	178	179	-1
107	179	180	1
108	180	183	2
109	183	184	0
110	184	185	-1
111	185	187	8
112	187	188	-2
113	188	192	-1
114	192	194	0
115	194	195	-2
116	195	196	2
117	196	197	1
118	197	198	0
119	198	199	0
120	199	200	0
121	200	201	0
122	201	203	-1
123	203	204	-2
124	204	208	-2
125	208	210	0
126	210	211	1
127	211	212	1
128	212	213.5	3
129	213.5	214	-7
130	214	216	0
131	216	218	0
132	219	220	-6
133	220	224	1
134	224	228	0
135	228	230	7
136	230	232	0
137	232	236	-3
138	236	238	3
139	238	240	1
140	240	242	1
141	242	243	-1
142	243	244	1
143	244	245.5	3
144	245.5	246	-3
145	246	248	0
146	248	250	0
147	250	251	-1
148	251	252	1
149	252	253.5	3
150	253.5	254	-3
151	254	256	0
152	256	258	0
153	258	259	-1
154	259	260	1
155	260	261.5	7
156	261.5	262	-4
157	262	264	-3
158	264	266	1
159	266	268	1
160	268	272	1
161	272	273	0
162	274	275	-12
163	275	276	2
164	278	279	-2
165	279	280	2
166	280	282	2
167	282	284	0
168	284	285.5	0
169	286	287.5	-2
170	287.5	288	2
171	288	292	1
172	292	293	0
173	294	295	-1
174	295	296	1
175	296	299	2
176	299	300	0
177	300	301	-1
178	301	303	8
179	303	304	-2
180	304	308	-1
181	308	310	0
182	310	311	-2
183	311	312	2
184	312	313	1
185	313	314	0
186	314	315	0
187	315	316	0
188	316	317	0
189	317	319	-1
190	319	320	-2
191	320	324	-2
192	324	326	0
193	326	327	1
194	327	328	1
195	328	329.5	3
196	329.5	330	-7
197	330	332	0
198	332	334	0
199	335	336	-1
200	336	340	-2
201	340	341	0
202	342	343	-2
203	343	344	2
204	344	346	2
205	346	348	0
206	348	349.5	0
207	349.5	351	-2
208	351	351.5	2
209	352	356	1
210	356	357	0
211	358	359	-1
212	359	360	3
213	360	363	0
214	363	364	0
215	364	365	-1
216	365	367	8
217	367	368	-2
218	368	372	-1
219	372	374	0
220	374	375	-2
221	375	376	2
222	376	377	1
223	377	378	0
224	378	379	0
225	379	380	0
226	380	381	0
227	381	383	-1
228	383	384	-2
229	384	388	-2
230	388	390	0
231	390	391	1
232	391	392	1
233	392	393.5	3
234	393.5	394	-7
235	394	396	0
236	396	398	0
237	399	400	-6
238	400	404	1
239	405	406	2
240	406	407	2
241	407	408	3
242	408	410	3
243	410	412	0
244	412	413	0
245	413	414	4
246	414	415	-2
247	415	416	-2
248	416	420	-1
249	421	422	-5
250	422	423	1
251	423	424	4
252	424	426	3
253	426	428	0
254	428	429	0
255	429	430	4
256	430	431	-2
257	431	432	-2
258	432	436	-1
259	436	438	0
260	438	439	-11
261	439	440	2
262	440	442	2
263	442	444	0
264	444	445	0
265	446	447.5	-2
266	447.5	448	2
267	448	452	1
268	452	453.5	0
269	454	455	-1
270	455	456	1
271	456	459	2
272	459	460	0
273	460	461	-1
274	461	463	8
275	463	464	-2
276	464	468	-1
277	468	470	0
278	470	471	-2
279	471	472	2
280	472	473	1
281	473	474	0
282	474	475	0
283	475	476	0
284	476	477	0
285	477	479	-1
286	479	480	-2
287	480	484	-2
288	484	486	0
289	486	487	1
290	487	488	1
291	488	489.5	3
292	489.5	490	-7
293	490	492	0
294	492	494	0
295	495	496	-6
296	496	500	1
297	500	504	0
298	504	506	7
299	506	508	0
300	508	512	-3
301	512	514	3
302	514	516	1
303	516	518	1
304	518	519	-1
305	519	520	1
306	520	521.5	3
307	521.5	522	-3
308	522	524	0
309	524	526	0
310	526	527	-1
311	527	528	1
312	528	529.5	3
313	529.5	530	-3
314	530	532	0
315	532	534	0
316	534	535	-1
317	535	536	1
318	536	537.5	7
319	537.5	538	-4
320	538	540	-3
321	540	542	1
322	542	544	1
323	544	548	1
324	548	552	0
