1	2	3	#
2	3	3.5	-3
3	3.5	4	-4
4	4	4.5	0
5	4.5	5	-3
6	5	8	0
7	8	8.5	7
8	8.5	9	0
9	9	10	0
10	10	10.5	1
11	10.5	11	-1
12	11	11.5	-2
13	11.5	12	2
14	12	12.25	0
15	12.25	13	-4
16	13	15	0
17	15	15.5	0
18	15.5	16	2
19	16	17	0
20	16.5	17	2
21	17	18	0
22	18	19	0
23	18.5	19	-2
24	19	19.5	0
25	19.5	20	0
26	20	20.5	2
27	20.5	21	1
28	21	23	-1
29	23	23.5	0
30	23.5	24	0
31	24	24.5	3
32	24.5	25	-3
33	25	26	0
34	26	26.5	3
35	26.5	27	-3
36	27	27.5	0
37	27.5	28	-4
38	28	28.5	0
39	28.5	29	-3
40	29	32	0
41	32.5	33	5
42	33	33.5	0
43	33.5	34	0
44	34	34.5	0
45	34.5	35	0
46	35	35.5	0
47	35.5	36	-2
48	36	36.5	4
49	36.5	37	-4
50	37	37.5	0
51	37.5	38	0
52	38	39	0
53	39	40	0
54	40	40.5	5
55	40.5	41	-1
56	41.5	42	1
57	42.5	43	-1
58	43	43.5	0
59	43.5	44	0
60	44	44.5	0
61	44.5	47	-2
62	45	47	-2
63	47	48	4
64	48	49	0
65	48.5	49	-2
66	49	49.5	0
67	49.5	50	-2
68	50	50.5	0
69	50.5	51	-1
70	51	51.5	0
71	51.5	52	1
72	52	52.5	0
73	52.75	53	-3
74	53	55	0
75	55.5	56	7
76	56	57	0
77	57	58	0
78	58	58.5	0
79	58.5	59	-2
80	59.5	60	0
81	60	60.5	-2
82	60.5	61	0
83	61	61.5	0
84	61.5	62	0
85	62	62.75	4
86	62.75	64	0
87	63	64	-4
88	66	67	7
89	67	67.5	-3
90	67.5	68	-4
91	68	68.5	0
92	68.5	69	-3
93	69	72	0
94	72	72.5	7
95	72.5	73	0
96	73	74	0
97	74	74.5	1
98	74.5	75	-1
99	75	75.5	-2
100	75.5	76	2
101	76	76.25	0
102	76.25	77	-4
103	77	79	0
104	79	79.5	0
105	79.5	80	2
106	80	81	0
107	80.5	81	2
108	81	82	0
109	82	83	0
110	82.5	83	-2
111	83	83.5	0
112	83.5	84	0
113	84	84.5	2
114	84.5	85	1
115	85	87	-1
116	87	87.5	0
117	87.5	88	0
118	88	88.5	3
119	88.5	89	-3
120	89	90	0
121	90	90.5	3
122	90.5	91	-3
123	91	91.5	0
124	91.5	92	-4
125	92	92.5	0
126	92.5	93	-3
127	93	96	0
128	96.5	97	5
129	97	97.5	0
130	97.5	98	0
131	98	98.5	0
132	98.5	99	0
133	99	99.5	0
134	99.5	100	-2
135	100	100.5	4
136	100.5	101	-4
137	101	101.5	0
138	101.5	102	0
139	102	103	0
140	103	104	0
141	104	104.5	5
142	104.5	105	-1
143	105.5	106	1
144	106.5	107	-1
145	107	107.5	0
146	107.5	108	0
147	108	108.5	0
148	108.5	111	-2
149	109	111	-2
150	111	112	4
151	112	113	0
152	112.5	113	-2
153	113	113.5	0
154	113.5	114	-2
155	114	114.5	0
156	114.5	115	-1
157	115	115.5	0
158	115.5	116	1
159	116	116.5	0
160	116.75	117	-3
161	117	119	0
162	119.5	120	7
163	120	121	0
164	121	122	0
165	122	122.5	0
166	122.5	123	-2
167	123.5	124	0
168	124	124.5	-2
169	124.5	125	0
170	125	125.5	0
171	125.5	126	0
172	126	126.75	4
173	126.75	128	0
174	127	128	-4
175	128	128.5	5
176	128.5	129	-1
177	129.5	130	0
178	130	130.5	1
179	130.5	131	-1
180	131	131.5	0
181	131.5	131.75	0
182	131.75	132	0
183	132	132.5	1
184	132.5	133	-1
185	133	133.5	0
186	133.5	134	0
187	134	135	1
188	135	135.5	-1
189	135.5	136	3
190	136	138	0
191	143	144	-2
