#	Title	Heartbreak Hotel
#	Title	Mae Boren Axton, Tommy Durden, Elvis Presley - Heartbreak Hotel.xml
1	0	1	0	5
2	1	2	0	5
3	2	3	0	5
4	3	4	7	4
5	4	5	0	5
6	5	7	7	4
7	8	9	0	5
8	9	10	3	5
9	10	11	0	5
10	11	12	7	4
11	12	14	4	4
12	16	19	0	5
13	19	19.5	0	5
14	19.5	20	0	5
15	20	21	0	5
16	21	22	0	5
17	22	23	0	5
18	23	24	0	5
19	24	25	0	5
20	25	26	0	5
21	26	27	0	5
22	27	28	7	4
23	28	29	7	4
24	29	30	3	4
25	30	31	3	4
26	31	32	2	4
27	32	34	0	4
28	34	35	0	4
29	35	36	0	4
30	36	37	3	4
31	37	38	0	4
32	38	38.5	9	3
33	38.5	39	0	4
34	40	42	0	4
35	42	43	0	4
36	43	44	0	4
37	44	45	3	4
38	45	48	0	4
39	49	50	3	4
40	50	51	3	4
41	51	52	3	4
42	52	53	3	4
43	53	54	0	4
44	54	55	0	4
45	55	56	9	3
46	56	60	0	4
47	71	72	0	5
48	72	73	0	5
49	73	74	3	5
50	74	75	0	5
51	75	76	0	5
52	76	77	0	5
53	77	80	0	5
54	80	81	0	5
55	81	82	0	5
56	82	82.5	10	4
57	82.5	83	7	4
58	83	84	3	4
59	84	88	4	4
60	88	89	0	5
61	89	90	0	5
62	90	91	0	5
63	91	92	0	5
64	92	93	0	5
65	93	94	0	5
66	94	95	0	5
67	95	96	0	5
68	97	99	0	5
69	99	100	9	4
70	100	101	10	4
71	101	102	9	4
72	102	103	9	4
73	103	104	9	4
74	104	106	3	4
75	106	107	3	4
76	107	108	3	4
77	108	109	5	4
78	109	112	0	4
79	114	115	5	4
80	115	115.5	5	4
81	115.5	116	5	4
82	116	117	5	4
83	117	120	0	4
84	123	123.5	2	4
85	123.5	124	2	4
86	124	125	2	4
87	125	127	0	4
88	127	127.5	0	4
89	127.5	128	0	4
90	128	132	0	4
