1	2	3	#
2	3	4	3
3	4	6	5
4	6	7	2
5	7	8	2
6	8	9	-5
7	9	10	-3
8	10	11	6
9	11	12	-2
10	12	13	-3
11	13	14	-9
12	14	15	5
13	15	16	4
14	16	18	-2
15	18	19	-7
16	19	20	2
17	20	22	2
18	22	23	-1
19	23	24	2
20	24	26	2
21	26	27	-2
22	27	28	-1
23	28	32	-2
24	32	33	0
25	34	35	2
26	35	36	3
27	36	38	5
28	38	39	2
29	39	40	2
30	40	41	-5
31	41	42	-3
32	42	43	6
33	43	44	-2
34	44	45	-3
35	45	46	-9
36	46	47	5
37	47	48	4
38	48	50	-2
39	50	51	-7
40	51	52	2
41	52	54	2
42	54	55	-2
43	55	56	-2
44	56	58	5
45	58	59	-1
46	59	60	-2
47	60	64	-2
48	64	65	0
49	66	67	5
50	67	68	2
51	68	70	2
52	70	71	2
53	71	72	1
54	72	74	2
55	74	75	-2
56	75	76	-3
57	76	77	-2
58	77	78	5
59	78	79	-12
60	79	80	2
61	80	83	2
62	83	84	0
63	84	85	-2
64	85	86	9
65	86	87.5	-4
66	87.5	88	-5
67	88	89	-2
68	89	90	9
69	90	91.5	-3
70	91.5	92	3
71	92	93	-2
72	93	94	2
73	94	95	-4
74	95	96	-1
75	96	97	-2
76	98	99	2
77	99	100	3
78	100	102	5
79	102	103	2
80	103	104	2
81	104	105	-5
82	105	106	-3
83	106	107	6
84	107	108	-2
85	108	109	-3
86	109	110	-9
87	110	111	5
88	111	112	4
89	112	114	-2
90	114	115	-7
91	115	116	2
92	116	118	2
93	118	119	-2
94	119	120	-2
95	120	122	5
96	122	123	-1
97	123	124	-2
98	124	128	-2
99	128	129	0
100	130	131	4
101	131	132	3
102	132	134	5
103	134	135	2
104	135	136	2
105	136	137	-5
106	137	138	-3
107	138	139	6
108	139	140	-2
109	140	141	-3
110	141	142	-9
111	142	143	5
112	143	144	4
113	144	146	-2
114	146	147	-7
115	147	148	2
116	148	150	2
117	150	151	-1
118	151	152	2
119	152	154	2
120	154	155	-2
121	155	156	-1
122	156	160	-2
123	160	161	0
124	162	163	2
125	163	164	3
126	164	166	5
127	166	167	2
128	167	168	2
129	168	169	-5
130	169	170	-3
131	170	171	6
132	171	172	-2
133	172	173	-3
134	173	174	-9
135	174	175	5
136	175	176	4
137	176	178	-2
138	178	179	-7
139	179	180	2
140	180	182	2
141	182	183	-2
142	183	184	-2
143	184	186	5
144	186	187	-1
145	187	188	-2
146	188	192	-2
147	192	193	0
148	194	195	5
149	195	196	2
150	196	198	2
151	198	199	2
152	199	200	1
153	200	202	2
154	202	203	-2
155	203	204	-3
156	204	205	-2
157	205	206	5
158	206	207	-12
159	207	208	2
160	208	211	2
161	211	212	0
162	212	213	-2
163	213	214	9
164	214	215.5	-4
165	215.5	216	-5
166	216	217	-2
167	217	218	9
168	218	219.5	-3
169	219.5	220	3
170	220	221	-2
171	221	222	2
172	222	223	-4
173	223	224	-1
174	224	225	-2
175	226	227	2
176	227	228	3
177	228	230	5
178	230	231	2
179	231	232	2
180	232	233	-5
181	233	234	-3
182	234	235	6
183	235	236	-2
184	236	237	-3
185	237	238	-9
186	238	239	5
187	239	240	4
188	240	242	-2
189	242	243	-7
190	243	244	2
191	244	246	2
192	246	247	-2
193	247	248	-2
194	248	250	5
195	250	251	-1
196	251	252	-2
197	252	256	-2
198	256	259	0
