1	2	3	#
2	3	4	2
3	4	6	5
4	6	7	-2
5	7	8	-1
6	8	9	-2
7	9	10	0
8	10	11	0
9	11	12	3
10	12	14	-1
11	14	15	1
12	15	16	2
13	16	18	-7
14	18	19	0
15	19	20	2
16	20	22	3
17	22	23	0
18	23	24	-1
19	24	26	-2
20	26	27	0
21	27	28	3
22	28	32	-1
23	32	34	0
24	34	35	1
25	35	36	2
26	36	37	2
27	37	38	0
28	38	39	-2
29	39	40	-2
30	40	42	2
31	42	43	-5
32	43	44	3
33	44	45.5	-1
34	45.5	46	0
35	46	47	1
36	47	48	2
37	48	50	-7
38	50	51	7
39	51	52	2
40	52	53	1
41	53	54	0
42	54	55	0
43	55	56	-3
44	56	57	-2
45	57	58	0
46	58	59	0
47	59	60	-3
48	60	64	-2
49	64	66	0
50	68	68.5	0
51	68.5	69	0
52	70	71	2
53	72	73	3
54	73	74	0
55	74	75	0
56	75	76	-1
57	76	77	-2
58	77	79	0
59	79	79.5	0
60	79.5	80	3
61	80	81	-1
62	81	82	0
63	82	83	1
64	83	84	2
65	84	86	-7
66	86	86.5	0
67	86.5	87	0
68	87	88	2
69	88	89	3
70	89	90	0
71	90	91	0
72	91	92	-1
73	92	93	-2
74	93	94	0
75	94	95	0
76	95	96	3
77	96	100	-1
78	100	101	0
79	102	103	1
80	103	104	2
81	104	105	2
82	105	106	0
83	106	107	-2
84	107	108	2
85	108	110	-2
86	110	111	-5
87	111	112	3
88	112	113	-1
89	113	114	0
90	114	115	1
91	115	116	2
92	116	118	-7
93	118	119	7
94	119	120	2
95	120	121.5	1
96	121.5	122	0
97	122	123	0
98	123	124	-3
99	124	125	-2
100	125	126	0
101	126	127	0
102	127	128	-3
103	128	132	-2
104	132	133	0
105	134	135	0
106	135	136	2
107	136	137	3
108	137	138	0
109	138	139	0
110	139	140	-1
111	140	141	-2
112	141	143	0
113	143	143.5	0
114	143.5	144	3
115	144	145	-1
116	145	146	0
117	146	147	1
118	147	148	2
119	148	150	-7
120	150	150.5	0
121	150.5	151	0
122	151	152	2
123	152	153	3
124	153	154	0
125	154	155	0
126	155	156	-1
127	156	157	-2
128	157	158	0
129	158	159	0
130	159	160	3
131	160	164	-1
132	164	165	0
133	166	167	1
134	167	168	2
135	168	169	2
136	169	170	0
137	170	171	-2
138	171	172	2
139	172	174	-2
140	174	175	-5
141	175	176	3
142	176	177	-1
143	177	178	0
144	178	179	1
145	179	180	2
146	180	182	-7
147	182	183	7
148	183	184	2
149	184	185.5	1
150	185.5	186	0
151	186	187	0
152	187	188	-3
153	188	189	-2
154	189	190	0
155	190	191	0
156	191	192	-3
157	192	196	-2
158	196	198	0
159	198	199	0
160	199	200	2
