1	0	3	#
2	3	4	-5
3	4	5	-1
4	5	6	1
5	6	8	1
6	8	9	-2
7	9	12	1
8	12	13	-4
9	13	14	4
10	14	15	0
11	15	17	-4
12	17	18	9
13	18	21	-2
14	21	24	0
15	24	27	4
16	27	28	0
17	28	29	-1
18	29	30	1
19	30	32	-2
20	32	33	-2
21	33	36	0
22	36	37	0
23	37	38	-8
24	38	39	3
25	39	41	5
26	41	42	-2
27	42	45	-1
28	45	48	0
29	48	49	1
30	49	50	0
31	50	51	0
32	51	53	4
33	53	54	0
34	54	55	0
35	55	56	-1
36	56	57	1
37	57	60	-4
38	60	61	-1
39	61	62	0
40	62	63	0
41	63	64	-4
42	64	65	0
43	65	66	2
44	66	69	2
45	69	72	0
46	72	75	0
47	75	77	-4
48	77	78	2
49	78	79	2
50	79	80	-4
51	80	81	9
52	81	84	-2
53	84	86	-2
54	86	87	0
55	87	88	-1
56	88	89	0
57	89	90	-2
58	90	93	-2
59	93	94	0
