1	2	3	#
2	3	4	2
3	4	8	10
4	9	9.5	-10
5	9.5	10	3
6	10	10.5	4
7	10.5	11	-2
8	11	11.5	3
9	11.5	12	4
10	12	13.5	-2
11	13.5	14	-3
12	14	16	3
13	17	17.5	-10
14	17.5	18	2
15	18	18.5	1
16	18.5	19	2
17	19	19.5	3
18	19.5	20	4
19	20	21.5	-2
20	21.5	22	-3
21	22	24	3
22	25	25.5	-10
23	25.5	26	2
24	26	26.5	1
25	26.5	27	2
26	27	27.5	3
27	27.5	28	4
28	28.5	29	2
29	29	29.5	-4
30	29.5	30	-3
31	30	32	-2
32	32	33	0
33	34	35	-7
34	35	36	2
35	36	40	3
36	40	43	0
37	44	45.5	9
38	45.5	46	0
39	46	48	-2
40	48.5	49	0
41	49	49.5	2
42	49.5	50	-2
43	50	51.5	-2
44	51.5	52	-5
45	52	55	9
46	55	56	-5
47	56	57	3
48	57	60	-2
49	60	61.5	6
50	61.5	62	0
51	62	63.5	-2
52	63.5	64	-10
53	64	65.5	10
54	65.5	66	0
55	66	67.5	-1
56	67.5	68	0
57	68	70	-1
58	70	71	-2
59	71	72	-1
60	72	73	5
61	73	74	-2
62	74	75	-12
63	75	76	2
64	76	80	10
65	81	81.5	-10
66	81.5	82	3
67	82	82.5	4
68	82.5	83	-2
69	83	83.5	3
70	83.5	84	4
71	84	85.5	-2
72	85.5	86	-3
73	86	88	3
74	89	89.5	-10
75	89.5	90	3
76	90	90.5	4
77	90.5	91	-2
78	91	91.5	3
79	91.5	92	6
80	92	93.5	-4
81	93.5	94	-3
82	94	95.5	3
83	95.5	96	0
84	97	97.5	-10
85	97.5	98	2
86	98	98.5	1
87	98.5	99	2
88	99	99.5	3
89	99.5	100	4
90	100	101	2
91	101	102	-4
92	102	103	-3
93	103	104	10
94	104	104.5	0
95	104.5	105	-2
96	105	105.5	-3
97	105.5	106	-4
98	106	108	-3
99	108	110	0
100	110	110.5	0
101	110.5	111	-7
102	111	111.5	0
103	111.5	112	2
104	112	115	3
105	115	116	14
106	116	117.5	-2
107	117.5	118	-3
108	118	119.5	-2
109	119.5	120	-2
110	120	121.5	-3
111	121.5	122	2
112	122	123.5	-4
113	123.5	124	16
114	124	125.5	-4
115	125.5	126	-3
116	126	127.5	-2
117	127.5	128	-12
118	128	129	0
119	129	130	2
120	130	132	3
121	132	135	0
