1	2	3	#
2	3	4.5	-7
3	4.5	5	2
4	5	5.5	2
5	5.5	6	1
6	6	8	2
7	8	8.5	-7
8	8.5	9	12
9	9	10.5	-3
10	10.5	11	-2
11	11	11.5	-2
12	11.5	12	4
13	12	13	-2
14	14	14.5	2
15	14.5	15	-5
16	15	16	1
17	16	17	0
18	17	17.5	2
19	17.5	18	-5
20	18	19	2
21	19	21	0
22	21	22	-2
23	22	23	-2
24	23	24	2
25	24	25	-2
26	26	27	7
27	27	28.5	-7
28	28.5	29	2
29	29	29.5	2
30	29.5	30	1
31	30	32	2
32	32	32.5	-7
33	32.5	33	12
34	33	34.5	-3
35	34.5	35	-2
36	35	35.5	-2
37	35.5	36	4
38	36	37	-2
39	38	38.5	2
40	38.5	39	-5
41	39	40	1
42	40	41	0
43	41	41.5	2
44	41.5	42	-5
45	42	43	2
46	43	45	0
47	45	46	-2
48	46	47	-2
49	47	48	2
50	48	49	-2
51	50	51	0
52	51	52.5	12
53	52.5	53	-1
54	53	53.5	1
55	53.5	54	-3
56	54	55	-2
57	55	56	0
58	56	57	-3
59	57	57.5	1
60	57.5	58	-1
61	58	59	1
62	59	59.5	2
63	59.5	60	-5
64	60	61	2
65	62	63	-4
66	63	64.5	12
67	64.5	65	-1
68	65	65.5	1
69	65.5	66	-3
70	66	67	-1
71	67	68	3
72	68	68.5	-12
73	68.5	69	0
74	69	69.5	2
75	69.5	70	3
76	70	71	2
77	71	72	2
78	72	73	-4
79	74	75	3
80	75	76.5	-7
81	76.5	77	2
82	77	77.5	2
83	77.5	78	1
84	78	80	2
85	80	80.5	-7
86	80.5	81	12
87	81	82.5	-3
88	82.5	83	-2
89	83	83.5	-3
90	83.5	84	5
91	84	85	-2
92	86	86.5	2
93	86.5	87	-5
94	87	88	1
95	88	89	0
96	89	89.5	2
97	89.5	90	-5
98	90	91	2
99	91	93	8
100	93	94	2
101	94	95	-2
102	95	96	2
103	96	98	-2
