1	2	3	#
2	3	5	9
3	5	6	0
4	6	8	3
5	8	9	0
6	9	12	-7
7	12	13	0
8	13	14	-1
9	14	15	1
10	15	17	9
11	17	18	0
12	18	20	-2
13	20	21	2
14	21	24	-4
15	24	25	-6
16	25	26	1
17	26	27	2
18	27	29	2
19	29	30	0
20	30	32	3
21	32	33	0
22	33	36	-7
23	36	37	0
24	37	38	-1
25	38	39	1
26	39	41	2
27	41	42	2
28	42	44	2
29	44	45	3
30	45	48	-7
31	48	49	-7
32	49	50	2
33	50	51	2
34	51	53	5
35	53	54	0
36	54	56	3
37	56	57	0
38	57	60	-7
39	60	61	0
40	61	62	-1
41	62	63	1
42	63	65	9
43	65	66	-2
44	66	68	-2
45	68	69	-1
46	69	72	-2
47	72	73	0
48	73	74	2
49	74	75	1
50	75	77	2
51	77	78	0
52	78	80	-2
53	80	81	-1
54	81	83	7
55	83	84	-2
56	84	86	-2
57	86	87	-2
58	87	89	-1
59	89	90	0
60	90	92	-2
61	92	93	0
62	93	96	-2
