1	0.5	1	#
2	1	1.5	3
3	1.5	2	4
4	2	2.5	3
5	2.5	3	-2
6	3	3.5	-5
7	3.5	4	2
8	4	5	2
9	5	8	0
10	8.5	9	0
11	9	9.5	4
12	9.5	10	3
13	10	11.5	3
14	11.5	12	-3
15	12	16	1
16	16.5	17	-15
17	17	17.5	3
18	17.5	18	2
19	18	19	2
20	19	19.5	-4
21	19.5	20	-3
22	20	21	3
23	21	23	0
24	23	24	7
25	24	27	-3
26	27	27.5	-2
27	27.5	28	-3
28	28	31	1
29	31	31.3333	2
30	31.3333	31.6667	2
31	31.6667	32	1
32	32	33.5	2
33	33.5	34	0
34	34	34.5	1
35	34.5	35	-4
36	35	35.5	7
37	35.5	36	-3
38	36	38	1
39	38	38.5	0
40	38.5	39	-5
41	39	39.5	5
42	39.5	40	2
43	40	42	1
44	42	42.5	-1
45	42.5	43	-2
46	43	43.5	-2
47	43.5	44	2
48	44	46	2
49	46	46.5	0
50	46.5	47	0
51	47	47.5	-4
52	47.5	48	0
53	48	51	0
54	51	51.5	-2
55	51.5	52	-1
56	52	55	1
57	55	56	2
58	56	59	-3
59	59	59.5	-2
60	59.5	60	-3
61	60	63	1
62	63	63.3333	2
63	63.3333	63.6667	2
64	63.6667	64	1
65	64	65.5	2
66	65.5	66	0
67	66	66.5	1
68	66.5	67	-4
69	67	67.5	7
70	67.5	68	-3
71	68	70	1
72	70	70.5	0
73	70.5	71	-5
74	71	71.5	8
75	71.5	72	0
76	72	75	0
77	75	75.5	0
78	75.5	76	-1
79	76	76.5	-1
80	76.5	77	0
81	77	79	0
82	79	79.5	0
83	79.5	80	-1
84	80	81.5	-7
85	81.5	82	7
86	82	83.5	-6
87	83.5	84	8
88	84	85.5	-7
89	85.5	86	7
90	86	87.5	-2
91	87.5	88	3
92	88	90	0
93	90	90.5	-1
94	90.5	91	-2
95	91	91.5	-2
96	91.5	92	2
97	92	92.5	2
98	92.5	94.5	-7
99	94.5	95	5
100	95	95.5	0
101	95.5	96	-5
102	96	96.5	0
103	96.5	97	0
104	97	97.5	-4
105	97.5	98	2
106	98	99.5	2
107	99.5	100	5
108	100	104	-2
109	105	105.25	-2
110	105.25	105.5	0
111	105.5	105.75	0
112	105.75	106	0
113	106	106.5	2
114	106.5	107	-2
115	107	107.5	-1
116	107.5	108	-2
117	108	110	2
118	110	110.5	0
119	110.5	111	8
120	111	111.5	0
121	111.5	112	-3
122	112	112.5	3
123	112.5	113	-3
124	113	114.5	5
125	114.5	115	-2
126	115	115.5	-1
127	115.5	116	-2
128	116	116.5	2
129	116.5	117	0
130	117	117.5	0
131	117.5	118	-4
132	118	119.5	2
133	119.5	120	-2
134	120	123	-3
135	123	123.5	-2
136	123.5	124	-3
137	124	126	1
138	126	126.5	0
139	126.5	127	9
140	127	127.5	0
141	127.5	128	0
142	128	129.5	-2
143	129.5	130	0
144	130	130.5	1
145	130.5	131	0
146	131	131.5	8
147	131.5	132	-2
148	132	134	-2
149	134	134.5	0
150	134.5	135	0
151	135	135.5	0
152	135.5	136	-3
153	136	139	3
154	139	139.5	0
155	139.5	140	-1
156	140	140.5	-1
157	140.5	141	-3
158	141	141.5	3
159	141.5	142	0
160	142	142.5	0
161	142.5	144	-1
162	144	144.5	-5
163	144.5	145	-4
164	145	145.5	4
165	145.5	147	-4
166	147	147.5	9
167	147.5	148	2
168	148	150	-4
169	150	152	1
170	152.5	153	-11
171	153	153.5	3
172	153.5	154	4
173	154	154.5	3
174	154.5	155	-2
175	155	155.5	-5
176	155.5	156	2
177	156	157	2
178	157	160	0
179	160.5	161	0
180	161	161.5	4
181	161.5	162	3
182	162	163.5	3
183	163.5	164	-3
184	164	168	1
185	168.5	169	-15
186	169	169.5	3
187	169.5	170	2
188	170	171	2
189	171	171.5	-4
190	171.5	172	-3
191	172	173	3
192	173	175	0
193	175	176	8
194	176	180	-1
