1	2	3	#
2	3	4	5
3	4	5.5	-2
4	5.5	6	0
5	6	8	0
6	10	10.5	-1
7	10.5	11.5	1
8	11.5	12	-5
9	12	14	0
10	18	19	2
11	19	20	2
12	20	24	1
13	26	26.5	-1
14	26.5	27.5	1
15	27.5	28	-5
16	28	30	0
17	30.5	32	4
18	32	34	0
19	34	35	-2
20	35	36	2
21	36	37	1
22	38	38.5	-5
23	38.5	39	0
24	39	39.5	-3
25	39.5	40	3
26	40	41	0
27	41	41.5	0
28	41.5	42	-3
29	42	42.5	3
30	42.5	42.75	-3
31	42.75	43	3
32	43	43.25	0
33	43.25	43.5	-3
34	43.5	44	3
35	44	45	0
36	45	45.5	-3
37	45.5	46	-2
38	46	47	0
39	53.5	54	2
40	54	54.5	3
41	54.5	55.5	0
42	55.5	56	0
43	56	57	0
44	58	58.5	0
45	58.5	59.5	0
46	59.5	60	-3
47	60	62	-2
48	69.5	70	2
49	70	70.5	3
50	70.5	71.5	0
51	71.5	72	0
52	72	73	0
53	73	73.5	0
54	73.5	74	-3
55	74	74.5	3
56	74.5	75.5	0
57	75.5	76	0
58	76	76.5	-3
59	76.5	77	-2
60	77	78	0
61	85	85.5	5
62	85.5	86	-3
63	86	86.5	3
64	86.5	87.5	0
65	87.5	88	0
66	88	89	0
67	89	89.5	0
68	89.5	90	-3
69	90	91	3
70	91	92	0
71	92	92.5	-3
72	92.5	94	-2
73	96.5	97	5
74	97	97.5	0
75	97.5	98	-3
76	98	98.5	3
77	98.5	98.75	-3
78	98.75	99	3
79	99	99.25	0
80	99.25	99.5	-3
81	99.5	100	3
82	100	100.5	0
83	102	102.5	0
84	102.5	102.75	0
85	102.75	103	0
86	103	103.25	0
87	103.25	103.5	0
88	103.5	104	2
89	104	105	0
90	105.25	105.5	0
91	105.5	106	0
92	106	106.5	0
93	106.5	106.75	0
94	106.75	107	0
95	107	107.25	0
96	107.25	107.5	-2
97	107.5	108	2
98	108	108.5	0
99	108.5	109	0
100	109.25	109.5	0
101	109.5	110	0
102	110	110.5	2
103	110.5	111	0
104	111	111.25	0
105	111.25	111.5	0
106	111.5	112	0
107	112	114	-2
108	118	119	5
109	118.5	119	-2
110	119	119.5	-1
