#	Title	Song for a Winter's Night
#	Source Filename	Gordon Lightfoot - Song for a Winter's Night.xml
1	1	0	3	0	major
1	4	0	3	0	major
4	8	7	3	0	major
8	12	9	3	1	minor
12	16	5	3	0	major
16	20	0	3	0	major
20	24	7	3	0	major
24	28	0	3	0	major
28	32	7	3	0	major
32	36	0	3	0	major
36	40	7	3	0	major
40	44	9	3	1	minor
44	48	5	3	0	major
48	52	0	3	0	major
52	56	7	3	0	major
56	68	0	3	0	major
68	72	7	3	0	major
72	76	5	3	0	major
76	80	7	3	0	major
80	84	4	3	1	minor
84	88	9	3	1	minor
88	92	2	3	1	minor
92	96	7	3	0	major
96	100	0	3	0	major
100	104	7	3	0	major
104	108	7	3	1	minor
108	112	5	3	0	major
112	116	0	3	0	major
116	120	7	3	0	major
120	125	0	3	0	major
125	129	7	3	0	major
129	129	0	3	0	major
129	132	0	3	0	major
132	136	7	3	0	major
136	140	9	3	1	minor
140	144	5	3	0	major
144	148	0	3	0	major
148	152	7	3	0	major
152	156	0	3	0	major
156	160	7	3	0	major
160	164	0	3	0	major
164	168	7	3	0	major
168	172	9	3	1	minor
172	176	5	3	0	major
176	180	0	3	0	major
180	184	7	3	0	major
184	196	0	3	0	major
196	200	7	3	0	major
200	204	5	3	0	major
204	208	7	3	0	major
208	212	4	3	1	minor
212	216	9	3	1	minor
216	220	2	3	1	minor
220	224	7	3	0	major
224	228	0	3	0	major
228	232	7	3	0	major
232	236	7	3	1	minor
236	240	5	3	0	major
240	244	0	3	0	major
244	248	7	3	0	major
248	252	4	3	0	dominant
252	256	4	3	0	dominant
256	260	0	3	0	major
260	264	7	3	0	major
264	272	0	3	0	major
