#	Title	Les Lacs du Connemara
#	Source Filename	Jacques Revaux, Michel Sardou, Pierre Delanoe - Les Lacs du Connemara.xml
0	4	4
4	4	4
8	4	4
12	3	4
15	4	4
19	4	4
23	4	4
27	3	4
30	4	4
34	4	4
38	4	4
42	3	4
45	4	4
49	4	4
53	4	4
57	4	4
61	4	4
65	4	4
69	4	4
73	12	8
85	12	8
97	12	8
109	12	8
121	12	8
133	12	8
145	12	8
157	12	8
169	12	8
181	12	8
193	12	8
205	12	8
217	12	8
229	12	8
241	12	8
253	12	8
265	4	4
269	4	4
273	4	4
277	4	4
281	4	4
285	4	4
289	4	4
293	4	4
297	4	4
301	3	4
304	3	4
307	3	4
310	3	4
313	3	4
316	3	4
319	3	4
322	3	4
325	3	4
328	3	4
331	3	4
334	3	4
337	3	4
340	3	4
343	3	4
346	3	4
349	3	4
352	3	4
355	3	4
358	3	4
361	3	4
364	3	4
367	3	4
370	3	4
373	3	4
376	3	4
379	3	4
382	3	4
385	12	8
397	4	4
