1	2	3	#
2	3	4	0
3	4	5	0
4	5	6	0
5	6	9	5
6	9	10	-10
7	10	11	0
8	11	12	0
9	12	15	7
10	15	16	-2
11	16	17	2
12	17	18	2
13	18	19	-2
14	19	20	-2
15	20	21	-4
16	21	22	1
17	22	24	3
18	24	26	0
19	27	28	0
20	28	29	0
21	29	30	0
22	30	33	5
23	33	34	-1
24	34	35	-9
25	35	36	5
26	36	38	4
27	38	38.5	-2
28	38.5	39	2
29	39	40	1
30	40	41	-1
31	41	42	-9
32	42	43	7
33	43	44	2
34	44	45	-9
35	45	48	5
36	48	49	0
37	52.5	53	0
38	53	53.5	0
39	53.5	54	2
40	54	56	-5
41	56	56.5	3
42	56.5	57	2
43	57	59	-6
44	59	60	8
45	60	63	-2
46	63	65	-5
47	65	65.5	7
48	65.5	66	1
49	66	68	-5
50	68	69	5
51	69	71	-4
52	71	72	3
53	72	75	-2
54	75	77	0
55	78	79	2
56	79	80.5	-2
57	80.5	81	-7
58	81	83	3
59	83	83.5	4
60	83.5	84	2
61	84	87	-2
62	87	90	-2
63	90	91	-5
64	91	91.5	0
65	91.5	92	2
66	92	92.5	2
67	92.5	93	1
68	93	95	2
69	95	96	5
70	96	99	-2
71	99	100	-1
72	101	101.5	-4
73	101.5	102	2
74	102	104	-5
75	104	104.5	3
76	104.5	105	2
77	105	107	-6
78	107	108	8
79	108	111	-2
80	111	113	-5
81	113	113.5	7
82	113.5	114	1
83	114	116	-5
84	116	117	5
85	117	119	-4
86	119	120	3
87	120	123	-2
88	123	124	0
89	124	125	2
90	125	126	1
91	126	128	2
92	128	129	-2
93	129	131	-4
94	131	131.5	6
95	131.5	132	-1
96	132	133	-1
97	133	134	0
98	134	135	-5
99	135	137	9
100	137	137.5	-9
101	137.5	138	1
102	138	140	1
103	140	141	1
104	141	143	1
105	143	144	5
106	144	147	-4
107	148.5	149	-5
108	149	149.5	0
109	149.5	150	2
110	150	152	-5
111	152	152.5	3
112	152.5	153	2
113	153	155	-6
114	155	156	8
115	156	159	-2
116	159	161	-5
117	161	161.5	7
118	161.5	162	1
119	162	164	-5
120	164	165	5
121	165	167	-4
122	167	168	3
123	168	171	-2
124	171	173	0
125	174	175	2
126	175	176.5	-2
127	176.5	177	-7
128	177	179	3
129	179	179.5	4
130	179.5	180	2
131	180	183	-2
132	183	186	-2
133	186	187	-5
134	187	187.5	0
135	187.5	188	2
136	188	188.5	2
137	188.5	189	1
138	189	191	2
139	191	192	5
140	192	195	-2
141	195	196	-1
142	197	197.5	-4
143	197.5	198	2
144	198	200	-5
145	200	200.5	3
146	200.5	201	2
147	201	203	-6
148	203	204	8
149	204	207	-2
150	207	209	-5
151	209	209.5	7
152	209.5	210	1
153	210	212	-5
154	212	213	5
155	213	215	-4
156	215	216	3
157	216	219	-2
158	219	220	0
159	220	221	2
160	221	222	1
161	222	224	2
162	224	225	-2
163	225	227	-4
164	227	227.5	6
165	227.5	228	-1
166	228	229	-1
167	229	230	0
168	230	231	-5
169	231	233	9
170	233	233.5	-9
171	233.5	234	1
172	234	236	1
173	236	237	1
174	237	239	1
175	239	240	5
176	240	243	-4
177	243	245	0
