#	Title	Could It Be You
#	Title	Cole Porter - Could It Be You.xml
1	1	2	4	3
2	2	3	7	3
3	3	4	4	3
4	4	8	9	3
5	9	10	4	3
6	10	11	7	3
7	11	12	4	3
8	12	13	9	3
9	13	13.5	8	3
10	13.5	14	7	3
11	14	16	7	3
12	17	18	9	3
13	18	19	0	4
14	19	20	9	3
15	20	24	2	4
16	25	26	9	3
17	26	27	0	4
18	27	28	9	3
19	28	29	2	4
20	29	29.5	1	4
21	29.5	30	0	4
22	30	32	0	4
23	33	34	11	3
24	34	35.5	2	4
25	35.5	36	11	3
26	36	36.5	9	3
27	36.5	37	8	3
28	37	37.5	9	3
29	37.5	38	0	4
30	38	39.5	0	4
31	39.5	40	9	3
32	40	40.5	7	3
33	40.5	41	6	3
34	41	41.5	7	3
35	41.5	42	11	3
36	42	42.5	11	3
37	42.5	43	7	3
38	43	44	6	3
39	44	47	5	3
40	49	49.5	4	3
41	49.5	50	4	3
42	50	50.5	4	3
43	50.5	51	3	3
44	51	52	4	3
45	52	54	11	3
46	54	56	9	3
47	57	57.5	7	3
48	57.5	58	7	3
49	58	58.5	7	3
50	58.5	59	6	3
51	59	60	7	3
52	60	62	4	4
53	62	64	2	4
54	65	66	4	3
55	66	67	7	3
56	67	68	4	3
57	68	72	9	3
58	73	74	4	3
59	74	75	7	3
60	75	76	4	3
61	76	77	9	3
62	77	77.5	8	3
63	77.5	78	7	3
64	78	80	7	3
65	81	82	9	3
66	82	83	0	4
67	83	84	9	3
68	84	88	2	4
69	89	90	9	3
70	90	91	0	4
71	91	92	9	3
72	92	93	2	4
73	93	93.5	1	4
74	93.5	94	0	4
75	94	96	0	4
76	97	98	11	3
77	98	99.5	2	4
78	99.5	100	11	3
79	100	100.5	9	3
80	100.5	101	8	3
81	101	101.5	9	3
82	101.5	102	0	4
83	102	103.5	0	4
84	103.5	104	9	3
85	104	104.5	7	3
86	104.5	105	6	3
87	105	105.5	7	3
88	105.5	106	11	3
89	106	106.5	11	3
90	106.5	107	7	3
91	107	108	6	3
92	108	111	5	3
93	113	113.5	4	3
94	113.5	114	4	3
95	114	114.5	4	3
96	114.5	115	3	3
97	115	116	4	3
98	116	118	11	3
99	118	120	9	3
100	121	121.5	7	3
101	121.5	122	7	3
102	122	122.5	7	3
103	122.5	123	6	3
104	123	124	7	3
105	124	126	4	4
106	126	128	2	4
107	129	130	0	4
108	130	131.5	4	4
109	131.5	132	0	4
110	132	132.5	11	3
111	132.5	133	10	3
112	133	133.5	11	3
113	133.5	134	2	4
114	134	135.5	2	4
115	135.5	136	11	3
116	136	136.5	9	3
117	136.5	137	8	3
118	137	137.5	9	3
119	137.5	138	0	4
120	138	138.5	0	4
121	138.5	139	7	3
122	139	140	9	3
123	140	144	5	3
124	145	146	7	3
125	146	147	9	3
126	147	148	4	4
127	148	150	4	4
128	150	150.5	2	4
129	150.5	151	0	4
130	151	152	2	4
131	152	156	0	4
