#	Title	Come On-A My House
#	Source Filename	Ross Bagdasarian, William Saroyan - Come On-A My House.xml
1	0	1	Come
2	1	1	on
3	3	1	a
4	0	1	my
5	1	1	house
6	3	1	a,
7	0	1	my
9	0	1	house,
11	0	1	I'm
12	1	1	gon
13	3	1	na
15	1	1	give
16	3	1	a
17	0	1	you
18	1	1	can
20	3	1	dy.
22	0	1	Come
23	1	1	on
24	3	1	a
25	0	1	my
26	1	1	house
27	3	1	a,
28	0	1	my
30	0	1	house
32	0	1	I'm
33	1	1	gon
34	3	1	na
36	1	1	give
37	3	1	a
38	0	1	you
39	1	1	ap
40	2	1	ple
41	3	1	a,
42	0	1	plum
44	0	1	and
45	0	1	a
46	1	1	ap
47	2	1	pri
48	2	1	cot
49	3	1	a
50	0	1	too,
51	0	1	eh!
52	0	1	Come
53	1	1	on
54	3	1	a
55	0	1	my
56	0	1	house,
57	0	1	my
58	1	1	house
59	3	1	a
60	0	1	come
61	0	1	on
63	0	1	come
64	1	1	on
65	3	1	a
66	0	1	my
67	0	1	house,
68	0	1	my
69	1	1	house
70	3	1	a
71	0	1	come
72	0	1	on.
74	0	1	Come
75	1	1	on
76	3	1	a
77	0	1	my
78	1	1	house
79	3	1	a
80	0	1	my
82	0	1	house
84	0	1	I'm
85	1	1	gon
86	3	1	na
88	0	1	give
89	0	1	a
90	0	1	you
91	0	1	figs
92	0	1	and
93	0	1	a
94	0	1	dates
95	0	1	and
96	0	1	a
97	0	1	grapes
99	0	1	and
100	0	1	a
101	0	1	cake,
102	0	1	eh!
103	0	1	Come
104	1	1	on
105	3	1	a
106	0	1	my
107	0	1	house,
108	0	1	my
109	1	1	house
110	3	1	a
111	0	1	come
112	0	1	on,
114	0	1	come
115	1	1	on
116	3	1	a
117	0	1	my
118	0	1	house,
119	0	1	my
120	1	1	house
121	3	1	a
122	0	1	come
123	0	1	on
125	0	1	Come
126	1	1	on
127	3	1	a
128	0	1	my
129	1	1	house
130	3	1	a,
131	0	1	my
133	0	1	house,
135	0	1	I'm
136	1	1	gon
137	3	1	na
139	1	1	give
140	3	1	a
141	0	1	you
142	1	1	can
144	3	1	dy,
146	0	1	come
147	1	1	on
148	3	1	a
149	0	1	my
150	1	1	house
151	3	1	a
152	0	1	my
154	0	1	house
156	0	1	I'm
157	1	1	gon
158	3	1	na
160	1	1	give
161	3	1	a
162	0	1	you
163	1	1	ev
164	2	1	'ry
165	3	1	thing
184	1	2	Christ
185	3	2	mas
186	0	2	tree.
188	0	2	Come
189	1	2	on
190	3	2	a
191	0	2	my
192	1	2	house
193	3	2	a,
194	0	2	my
196	0	2	house
198	0	2	I'm
199	1	2	gon
200	3	2	na
202	1	2	give
203	3	2	a
204	0	2	you
205	0	2	a
206	1	2	mar
207	3	2	rige
208	0	2	ring
210	0	2	and
211	0	2	a
212	1	2	pom
213	2	2	e
214	2	2	gran
215	3	2	ate
216	0	2	too,
217	0	2	eh!
218	0	2	Come
219	1	2	on
220	3	2	a
221	0	2	my
222	0	2	house,
223	0	2	my
224	1	2	house
225	3	2	a
226	0	2	come
227	0	2	on
229	0	2	come
230	1	2	on
231	3	2	a
232	0	2	my
233	0	2	house
234	0	2	my
235	1	2	house
236	3	2	a
237	0	2	come
238	0	2	on.
240	0	2	Come
241	1	2	on
242	3	2	a
243	0	2	my
244	1	2	house
245	3	2	a
246	0	2	my
248	0	2	house
250	0	2	I'm
251	1	2	gon
252	3	2	na
254	1	2	give
255	3	2	a
256	0	2	you
257	0	2	peach
258	0	2	and
259	0	2	a
260	0	2	pear
262	0	2	I
263	1	2	love
264	3	2	a
265	0	2	your
266	0	2	hair,
268	0	2	eh!
269	0	2	Come
270	1	2	on
271	3	2	a
272	0	2	my
273	0	2	house,
274	0	2	my
275	1	2	house
276	3	2	a
277	0	2	come
278	0	2	on,
280	0	2	come
281	1	2	on
282	3	2	a
283	0	2	my
284	0	2	house,
285	0	2	my
286	1	2	house
287	3	2	a
288	0	2	come
289	0	2	on
291	0	2	Come
292	1	2	on
293	3	2	a
294	0	2	my
295	1	2	house
296	3	2	a
297	0	2	my
299	0	2	house,
301	0	2	I'm
302	1	2	gon
303	3	2	na
305	0	2	give
306	0	2	a
307	0	2	you
308	0	2	Eas
309	0	2	ter
310	0	2	egg,
312	0	2	come
313	1	2	on
314	3	2	a
315	0	2	my
316	1	2	hous
317	3	2	a
318	0	2	my
320	0	2	house
322	0	2	I'm
323	1	2	gon
324	3	2	na
326	1	2	give
327	3	2	a
328	0	2	you
329	0	3	be
330	0	3	my
331	0	3	wife.
