1	2	3	#
2	3	3.75	12
3	3.75	4	-4
4	4	6	-3
5	6	6.5	0
6	6.5	7	-5
7	7	7.5	7
8	7.5	8	1
9	8	8.5	2
10	8.5	9	3
11	9	9.75	-1
12	9.75	10	-4
13	10	12	-3
14	12.5	13	-5
15	13	13.5	7
16	13.5	14	1
17	14	14.5	2
18	14.5	15	3
19	15	15.5	-1
20	15.5	16	5
21	16	18	-1
22	18	18.5	-4
23	18.5	19	3
24	19	21	-1
25	21	21.5	-4
26	21.5	22	3
27	22	23.5	-1
28	23.5	24	-7
29	24	26	2
30	26.5	27	-7
31	27	27.5	12
32	27.5	28	-2
33	28	30	-3
34	30	32	0
35	32.5	33	-7
36	33	33.5	10
37	33.5	34	-2
38	34	36	-3
39	36	38	0
40	38.5	39	-6
41	39	39.5	9
42	39.5	40	-1
43	40	42	-5
44	42	44	0
45	44	45	1
46	45	48	1
47	48	50	0
48	50.5	51	-4
49	51	51.75	12
50	51.75	52	-4
51	52	54	-3
52	54	54.5	0
53	54.5	55	-5
54	55	55.5	7
55	55.5	56	1
56	56	56.5	2
57	56.5	57	3
58	57	57.75	-1
59	57.75	58	-4
60	58	60	-3
61	60.5	61	-5
62	61	61.5	7
63	61.5	62	1
64	62	62.5	2
65	62.5	63	3
66	63	63.5	-1
67	63.5	64	5
68	64	66	-1
69	66	66.5	-4
70	66.5	67	3
71	67	69	-1
72	69	69.5	-4
73	69.5	70	3
74	70	71.5	-1
75	71.5	72	-7
76	72	74	2
77	74.5	75	-7
78	75	75.5	12
79	75.5	76	-2
80	76	78	-3
81	78	80	0
82	80.5	81	-7
83	81	81.5	10
84	81.5	82	-2
85	82	84	-3
86	84	86	0
87	86.5	87	-6
88	87	87.5	9
89	87.5	88	-1
90	88	89.5	-5
91	89.5	90	-1
92	90	90.5	4
93	90.5	91	-1
94	91	92	0
95	92	92.75	-3
96	92.75	93	-1
97	93	96	5
98	98.5	99	-5
99	99	99.75	12
100	99.75	100	-4
101	100	102	-3
102	102	102.5	0
103	102.5	103	-5
104	103	103.5	7
105	103.5	104	1
106	104	104.5	2
107	104.5	105	3
108	105	105.75	-1
109	105.75	106	-4
110	106	108	-3
111	108.5	109	-5
112	109	109.5	7
113	109.5	110	1
114	110	110.5	2
115	110.5	111	3
116	111	111.5	-1
117	111.5	112	5
118	112	114	-1
119	114	114.5	-4
120	114.5	115	3
121	115	117	-1
122	117	117.5	-4
123	117.5	118	3
124	118	119.5	-1
125	119.5	120	-7
126	120	122	2
127	122.5	123	-7
128	123	123.5	12
129	123.5	124	-2
130	124	126	-3
131	126	128	0
132	128.5	129	-7
133	129	129.5	10
134	129.5	130	-2
135	130	132	-3
136	132	134	0
137	134.5	135	-6
138	135	135.5	9
139	135.5	136	-1
140	136	138	-5
141	138	140	0
142	140	141	1
143	141	144	1
144	144	146	0
145	146.5	147	-4
146	147	147.75	12
147	147.75	148	-4
148	148	150	-3
149	150	150.5	0
150	150.5	151	-5
151	151	151.5	7
152	151.5	152	1
153	152	152.5	2
154	152.5	153	3
155	153	153.75	-1
156	153.75	154	-4
157	154	156	-3
158	156.5	157	-5
159	157	157.5	7
160	157.5	158	1
161	158	158.5	2
162	158.5	159	3
163	159	159.5	-1
164	159.5	160	5
165	160	162	-1
166	162	162.5	-4
167	162.5	163	3
168	163	165	-1
169	165	165.5	-4
170	165.5	166	3
171	166	167.5	-1
172	167.5	168	-7
173	168	170	2
174	170.5	171	-7
175	171	171.5	12
176	171.5	172	-2
177	172	174	-3
178	174	176	0
179	176.5	177	-7
180	177	177.5	10
181	177.5	178	-2
182	178	180	-3
183	180	182	0
184	182.5	183	-6
185	183	183.5	9
186	183.5	184	-1
187	184	186	-5
188	186	186.5	-1
189	186.5	187	9
190	187	188.5	-2
191	188.5	188.75	-4
192	188.75	189	3
193	189	192	-2
194	192	195	0
