1	0	0.5	#
2	0.5	1	-12
3	1	1.5	11
4	1.5	2	-11
5	2	2.5	7
6	2.5	3	-7
7	3	3.5	11
8	3.5	4	-11
9	4	4.5	12
10	4.5	5	-12
11	5	5.5	11
12	5.5	6	-11
13	6	6.5	7
14	6.5	7	-7
15	7	7.5	11
16	7.5	8	-11
17	8	8.5	12
18	8.5	9	-12
19	9	9.5	11
20	9.5	10	-11
21	10	10.5	7
22	10.5	11	-7
23	11	11.5	11
24	11.5	12	-11
25	12	12.5	9
26	12.5	13	-9
27	13	14	7
28	14	14.5	0
29	14.5	15	-12
30	15	15.5	12
31	15.5	16	-3
32	16	17	1
33	17	18	-1
34	18	19	-2
35	19	19.5	-12
36	19.5	20	12
37	20	21	0
38	21	22	-2
39	22	23	-3
40	23	24	1
41	24	24.5	2
42	24.5	25	2
43	25	25.3333	-2
44	25.3333	25.6667	-2
45	25.6667	26	2
46	26	27	0
47	27	27.75	0
48	27.75	28	0
49	28	28.3333	5
50	28.3333	28.6667	2
51	28.6667	29	-2
52	29	29.3333	-1
53	29.3333	29.6667	1
54	29.6667	30	-1
55	30	31	-2
56	31	32	-2
57	33.5	34	0
58	34	34.3333	5
59	34.3333	34.6667	2
60	34.6667	35	-2
61	35	35.3333	-1
62	35.3333	35.6667	1
63	35.6667	36	-1
64	36	38	-2
65	38	38.5	0
66	38.5	39	3
67	39	39.3333	0
68	39.3333	39.6667	-1
69	39.6667	40	-2
70	40	40.3333	-2
71	40.3333	40.6667	-2
72	40.6667	41	2
73	41	42	0
74	43.5	44	0
75	44	44.75	9
76	44.75	45	-2
77	45	45.5	0
78	45.5	46	-2
79	46	47.5	0
80	47.5	48	-5
81	48	48.75	9
82	48.75	49	-2
83	49	49.5	0
84	49.5	50	-2
85	50	51	0
86	51	51.25	-1
87	51.25	51.5	1
88	51.5	51.75	-1
89	51.75	52	1
90	52	54	-3
91	54.5	55	0
92	55	55.5	3
93	55.5	56	5
94	56	56.75	0
95	56.75	57	-1
96	57	59	0
97	59	60	-4
98	60	63	9
99	63	63.5	0
100	63.5	64	-2
101	64	66	0
102	67	67.5	-2
103	67.5	68	-1
104	68	71	-2
105	71	72	2
106	72	76	0
107	77.5	78	-4
108	78	79	5
109	79	80	-1
110	80	83	-2
111	83	84	-2
112	84	88	0
113	88	90	0
114	90	91	0
115	91	91.75	0
116	91.75	92	-12
117	92	93	12
118	93	94	0
119	94	94.5	-5
120	94.5	95	2
121	95	95.3333	-2
122	95.3333	95.6667	-2
123	95.6667	96	2
124	96	97	0
125	97	97.75	0
126	97.75	98	0
127	98	98.3333	5
128	98.3333	98.6667	2
129	98.6667	99	-2
130	99	99.3333	-1
131	99.3333	99.6667	1
132	99.6667	100	-1
133	100	101	-2
134	101	102	-2
135	102	103	0
136	103.5	104	0
137	104	104.333	5
138	104.333	104.667	2
