1	2	3	#
2	3	4	3
3	4	5	4
4	5	6	3
5	6	7	-3
6	7	8	-4
7	8	9	0
8	9	10	2
9	10	10.5	3
10	10.5	11	-1
11	11	11.5	-2
12	11.5	12	-2
13	12	13	-1
14	13	14	-4
15	14	15	0
16	15	16	5
17	16	16.5	4
18	16.5	17	-2
19	17	17.5	-2
20	17.5	18	-1
21	18	19	-2
22	19	20	-4
23	20	21	4
24	21	22	-2
25	22	23	5
26	23	24	-1
27	24	26	1
28	26	27	-5
29	27	28	5
30	28	29	4
31	29	30	3
32	30	31	-3
33	31	32	-4
34	32	33	0
35	33	34	2
36	34	34.5	3
37	34.5	35	-1
38	35	35.5	-2
39	35.5	36	-2
40	36	37	-1
41	37	38	-4
42	38	39	0
43	39	40	5
44	40	40.5	4
45	40.5	41	-2
46	41	41.5	-2
47	41.5	42	-1
48	42	43	-2
49	43	44	-4
50	44	45	4
51	45	46	-2
52	46	47	5
53	47	48	-1
54	48	50	1
55	50	50.5	4
56	50.5	51	1
57	51	52	2
58	52	52.5	-3
59	52.5	53	1
60	53	53.5	2
61	53.5	54	2
62	54	55	-2
63	55	56	-2
64	56	57	-1
65	57	58	1
66	58	58.5	-3
67	58.5	59	2
68	59	59.5	1
69	59.5	60	2
70	60	61	-2
71	61	62	-1
72	62	63	-2
73	63	64	2
74	64	64.5	-4
75	64.5	65	2
76	65	65.5	2
77	65.5	66	1
78	66	67	-1
79	67	68	-2
80	68	69	-2
81	69	70	2
82	70	71	5
83	71	72	-1
84	72	74	1
85	74	75	-12
86	75	76	5
87	76	77	4
88	77	78	3
89	78	79	-3
90	79	80	-2
91	80	81	-2
92	81	82	2
93	82	82.5	3
94	82.5	83	-1
95	83	83.5	-2
96	83.5	84	-2
97	84	85	-1
98	85	86	-4
99	86	87	0
100	87	88	5
101	88	88.5	4
102	88.5	89	-2
103	89	89.5	-2
104	89.5	90	-1
105	90	91	-2
106	91	92	-4
107	92	93	4
108	93	94	-2
109	94	95	5
110	95	96	-1
111	96	99	1
