1	2	3	#
2	3	4	-4
3	5	6	4
4	6	7	-4
5	8	9	4
6	9	10	-4
7	11	12	7
8	12	15	0
9	15	16	0
10	17	18	-3
11	18	19	-4
12	20	21	4
13	21	22	-4
14	23	24	4
15	24	25	3
16	25	25.5	0
17	25.5	26	-3
18	26	26.5	-4
19	26.5	27	4
20	27	28	-2
21	29	30	3
22	30	31	-6
23	32	33	3
24	33	34	-7
25	35	36	7
26	36	37	3
27	37	37.5	0
28	37.5	38	-3
29	38	38.5	-3
30	38.5	39	3
31	39	40	-2
32	41	42	4
33	42	43	-4
34	44	45	4
35	45	46	-4
36	47	48	4
37	48	49	3
38	49	49.5	0
39	49.5	50	-3
40	50	50.5	-4
41	50.5	51	4
42	51	52	-2
43	53	54	3
44	54	55	-6
45	56	57	3
46	57	58	-7
47	59	60	7
48	60	61	3
49	61	61.5	0
50	61.5	62	-3
51	62	62.5	-3
52	62.5	63	3
53	63	64	-2
54	65	66	4
55	66	67	-4
56	68	69	4
57	69	70	-4
58	71	72	4
59	72	73	3
60	73	73.5	0
61	73.5	74	-3
62	74	74.5	-4
63	74.5	75	4
64	75	76	-2
65	77	78	3
66	78	79	-6
67	80	81	3
68	81	82	-7
69	83	84	7
70	84	85	3
71	85	85.5	0
72	85.5	86	-3
73	86	86.5	-3
74	86.5	87	3
75	87	88	-2
76	89	90	4
77	90	91	-4
78	92	93	4
79	93	94	-4
80	95	96	4
81	96	97	3
82	97	97.5	0
83	97.5	98	-3
84	98	98.5	-4
85	98.5	99	4
86	99	100	-2
87	101	102	3
88	102	103	-6
89	104	105	3
90	105	106	-7
91	107	108	7
92	108	109	3
93	109	109.5	0
94	109.5	110	-3
95	110	110.5	-3
96	110.5	111	3
97	111	112	-2
98	113	114	0
99	114	117	-3
100	117	120	0
101	120	120.5	0
102	120.5	121	0
103	121	121.5	-4
104	121.5	122	4
105	122	122.5	-4
106	122.5	123	4
107	123	123.5	5
108	123.5	124	-2
109	124	124.5	-1
110	124.5	125	3
111	125	125.5	-2
112	125.5	126	-3
113	126	127	-2
114	127	128	9
115	128	129	-4
116	130	131	4
117	131	132	-4
118	133	134	4
119	134	135	-4
120	135	135.5	7
121	135.5	136	-1
122	136	136.5	3
123	136.5	137	-2
124	137	137.5	-1
125	137.5	138	-2
126	138	139	-2
127	139	139.5	-3
128	139.5	140	8
129	140	141	-2
130	142	142.5	-6
131	142.5	143	8
132	143	144	-2
133	145	145.5	-6
134	145.5	146	8
135	146	147	-2
136	147	147.5	2
137	147.5	148	-1
138	148	148.5	3
139	148.5	149	-2
140	149	149.5	-1
141	149.5	150	-4
142	151	151.5	-5
143	151.5	152	-2
144	152	153	5
145	154	154.5	0
146	154.5	155	-5
147	155	156	9
148	157	157.5	0
149	157.5	158	-4
150	158	159	7
151	160	160.5	0
152	160.5	161	-3
153	161	162	-4
154	162	165	-3
155	165	168	0
156	168	168.5	0
157	168.5	169	0
158	169	169.5	-4
159	169.5	170	4
160	170	170.5	-4
161	170.5	171	4
162	171	171.5	5
163	171.5	172	-2
164	172	172.5	-1
165	172.5	173	3
166	173	173.5	-2
167	173.5	174	-3
168	174	175	-2
169	175	176	9
170	176	177	-4
171	178	179	4
172	179	180	-4
173	181	182	4
174	182	183	-4
175	183	183.5	7
176	183.5	184	-1
177	184	184.5	3
178	184.5	185	-2
179	185	185.5	-1
180	185.5	186	-2
181	186	187	-2
182	187	187.5	-3
183	187.5	188	8
184	188	189	-2
185	190	190.5	-6
186	190.5	191	8
187	191	192	-2
188	193	193.5	-6
189	193.5	194	8
190	194	195	-2
191	195	195.5	6
192	195.5	196	-2
193	196	196.5	-2
194	196.5	197	-2
195	197	197.5	-1
196	197.5	198	-2
197	198	199	-2
198	200	201	-5
199	201	202	5
200	203	204	4
201	207	208	-4
202	209	210	4
203	210	211	-4
204	212	213	-8
205	213	214	-4
206	218	219	11
207	219	220	1
