1	3	4	#
2	4	5	9
3	5	6	0
4	6	6.5	0
5	6.5	7	-2
6	7	7.5	-2
7	7.5	8	-3
8	8	11	-2
9	11	11.5	5
10	11.5	12	4
11	12	15	-2
12	15	15.5	-2
13	15.5	16	2
14	16	19	2
15	19	20	-9
16	20	21	9
17	21	22	0
18	22	22.5	0
19	22.5	23	-2
20	23	23.5	-2
21	23.5	24	-3
22	24	27	-2
23	27	27.5	5
24	27.5	28	4
25	28	30	-2
26	30	31	-2
27	31	32	-1
28	32	35	1
29	35	36	0
30	36	37	5
31	37	38	0
32	38	39	0
33	39	39.5	2
34	39.5	40	-2
35	40	41	0
36	41	42	-1
37	42	44	0
38	44	45	-2
39	45	45.5	0
40	45.5	46	0
41	46	47	0
42	47	47.5	-2
43	47.5	48	2
44	48	49	2
45	49	50	0
46	50	51	0
47	51	52	-9
48	52	53	9
49	53	54	0
50	54	54.5	0
51	54.5	55	-2
52	55	55.5	-2
53	55.5	56	-3
54	56	59	-2
55	59	59.5	5
56	59.5	60	4
57	60	62	-2
58	62	63	-2
59	63	64	-1
60	64	67	1
