1	2	3	#
2	3	4	5
3	4	5	-1
4	5	6	-2
5	6	7	-2
6	7	8	-3
7	8	9	-4
8	9	12	-1
9	12	14	-2
10	14	15	-2
11	15	18	9
12	18	19	0
13	19	20	-9
14	20	21	0
15	21	24	10
16	24	26	0
17	26	27	2
18	27	28	5
19	28	29	-1
20	29	30	-2
21	30	31	-2
22	31	32	-2
23	32	33	-3
24	33	36	-5
25	36	38	-2
26	38	39	0
27	39	41	7
28	41	42	5
29	42	44	-4
30	44	45	4
31	45	48	-3
32	48	50	0
33	50	51	3
34	51	52	5
35	52	53	-1
36	53	54	-2
37	54	55	-2
38	55	56	-3
39	56	57	-4
40	57	60	-2
41	60	62	-1
42	62	63	0
43	63	65	8
44	65	66	-8
45	66	68	7
46	68	69	-7
47	69	72	5
48	72	74	0
49	74	75	-14
50	75	76	2
51	76	77	2
52	77	78	1
53	78	79	3
54	79	80.5	4
55	80.5	81	2
56	81	82	0
57	82	83	-2
58	83	84	-5
59	84	86	-2
60	86	86.5	4
61	86.5	87	0
62	87	88	-5
63	88	89	5
64	89	90	-12
65	90	91	7
66	91	92	3
67	92	93	2
68	93	96	3
69	96	98	0
