1	2	3	#
2	3	5	5
3	5	6	-5
4	6	8	4
5	8	9	-4
6	9	11	2
7	11	12	-5
8	12	13.5	0
9	13.5	14	3
10	14	14.5	2
11	14.5	15	-2
12	15	16.5	2
13	16.5	17	-2
14	17	17.5	2
15	17.5	18	-2
16	18	19.5	2
17	19.5	20	-2
18	20	20.5	2
19	20.5	21	-2
20	21	23	2
21	23	24	-10
22	24	26	0
23	26	27	8
24	27	29	5
25	29	30	-3
26	30	32	2
27	32	33	-4
28	33	35	2
29	35	36	-10
30	36	37.5	0
31	37.5	38	8
32	38	38.5	2
33	38.5	39	-2
34	39	40.5	2
35	40.5	41	-2
36	41	41.5	2
37	41.5	42	-2
38	42	43.5	2
39	43.5	44	-2
40	44	44.5	2
41	44.5	45	-2
42	45	47	2
43	47	48	-5
44	48	50	0
45	50	51	3
46	51	53	5
47	53	54	-5
48	54	56	4
49	56	57	-4
50	57	59	2
51	59	60	-5
52	60	61.5	0
53	61.5	62	3
54	62	62.5	2
55	62.5	63	-2
56	63	64.5	2
57	64.5	65	-2
58	65	65.5	2
59	65.5	66	-2
60	66	67.5	3
61	67.5	68	-1
62	68	68.5	-1
63	68.5	69	1
64	69	71	7
65	71	72	-2
66	72	74	0
67	74	75	-5
68	75	77	5
69	77	78	-2
70	78	79.5	-1
71	79.5	80	-2
72	80	80.5	-1
73	80.5	81	1
74	81	83	3
75	83	84	-8
76	84	85.5	3
77	85.5	86	-1
78	86	86.5	1
79	86.5	87	1
80	87	89	1
81	89	90	-4
82	90	92	6
83	92	93	-4
84	93	96	5
85	96	97	0
