#	Title	Love Song
#	Source Filename	Sara Bareilles - Love Song.xml
0	2.5	2	3	1	minor
2.5	3.5	0	3	0	major
3.5	6.5	5	3	-1	suspended-second
6.5	7.5	7	3	0	major
7.5	10.5	9	3	1	minor
10.5	11.5	7	3	0	major
11.5	14.5	0	3	0	major
14.5	16	9	3	0	major
16	19	2	3	1	minor
19	19.5	0	3	0	major
19.5	22.5	5	3	-1	suspended-second
22.5	23.5	7	3	0	major
23.5	26.5	9	3	1	minor
26.5	27.5	7	3	0	major
27.5	30.5	0	3	0	major
30.5	32	9	3	0	major
32	35	2	3	1	minor
35	35.5	0	3	0	major
35.5	38.5	6	3	-1	suspended-second
38.5	39.5	7	3	0	major
39.5	42	9	3	1	minor
42	43.5	7	3	0	major
43.5	46	0	3	0	major
46	48	9	3	0	major
48	51	2	3	1	minor
51	51.5	0	3	0	major
51.5	55	5	3	-1	suspended-second
55	55.5	7	3	0	major
55.5	58.5	9	3	1	minor
58.5	59.5	7	3	0	major
59.5	62.5	0	3	0	major
62.5	64	9	3	0	major
64	67	2	3	1	minor
67	67.5	0	3	0	major
67.5	70.5	5	3	-1	suspended-second
70.5	71.5	7	3	0	major
71.5	74	9	3	1	minor
74	74	7	3	0	major
74	76	0	3	0	major
76	80	9	3	0	major
80	84	2	3	1	minor
84	88	0	3	0	major
88	92	5	3	-1	suspended-second
92	95	7	3	0	major
95	96	9	3	0	major
96	100	2	3	1	minor
100	104	0	3	0	major
104	112	5	3	-1	suspended-second
112	116	2	3	1	minor
116	120	7	3	0	major
120	124	0	3	0	major
124	126	5	3	-1	suspended-second
126	128	9	3	0	major
128	132	2	3	1	minor
132	136	7	3	0	major
136	140	0	3	0	major
140	142.5	5	3	-1	suspended-second
142.5	144	9	3	0	major
144	148	2	3	1	minor
148	152	0	3	0	major
152	156	9	3	1	minor
156	160	2	3	0	dominant
160	168	5	3	-1	suspended-second
168	170	2	3	1	minor
170	170	5	3	-1	suspended-second
170	174	0	3	0	major
174	175.5	7	3	0	major
175.5	178.5	9	3	1	minor
178.5	179.5	7	3	0	major
179.5	182	0	3	0	major
182	184	9	3	0	major
184	186	2	3	1	minor
186	187.5	0	3	0	major
187.5	190.5	5	3	-1	suspended-second
190.5	191.5	7	3	0	major
191.5	195	9	3	1	minor
195	195.5	7	3	0	major
195.5	198.5	0	3	0	major
198.5	200	9	3	0	major
200	202	2	3	1	minor
202	203.333	0	3	0	major
203.333	206.5	5	3	-1	suspended-second
206.5	207.5	7	3	0	major
207.5	210	9	3	1	minor
210	211.5	7	3	0	major
211.5	214	0	3	0	major
214	216	9	3	0	major
216	218.667	2	3	1	minor
218.667	219.333	0	3	0	major
219.333	222.667	5	3	-1	suspended-second
222.667	223.333	7	3	0	major
223.333	226.667	9	3	1	minor
226.667	227.333	7	3	0	major
227.333	230.667	0	3	0	major
230.667	232	9	3	0	major
232	234.5	2	3	1	minor
234.5	235.5	0	3	0	major
235.5	239	5	3	-1	suspended-second
239	239.5	7	3	0	major
239.5	242	9	3	1	minor
242	243.5	7	3	0	major
243.5	247	0	3	0	major
247	248	9	3	0	major
248	252	2	3	1	minor
252	256	0	3	0	major
256	260	5	3	-1	suspended-second
260	262.5	7	3	0	major
262.5	264	9	3	0	major
264	268	2	3	1	minor
268	272	0	3	0	major
272	280	5	3	-1	suspended-second
280	284	9	3	1	minor
284	292	2	3	0	dominant
292	296	7	3	0	major
296	300	9	3	1	minor
300	304	4	3	1	minor
304	308	5	3	0	major
308	310	0	3	0	major
310	312	7	3	0	major
312	316	9	3	1	minor
316	320	4	3	1	minor
320	324	5	3	0	major
324	326	0	3	0	major
326	328	7	3	0	major
328	332	9	3	1	minor
332	336	4	3	0	major
336	340	5	3	0	major
340	347.5	7	3	0	major
347.5	348	9	3	0	major
348	350.5	2	3	1	minor
350.5	351.5	0	3	0	major
351.5	354.5	5	3	-1	suspended-second
354.5	355.5	7	3	0	major
355.5	358.5	9	3	1	minor
358.5	359.5	7	3	0	major
359.5	362.5	0	3	0	major
362.5	364	9	3	0	major
364	367	2	3	1	minor
