#	Title	Vienna,City Of My Dreams (Vienna Dreams)
#	Source Filename	Rudolf Sieczynski, Richard Tauber - Vienna,City Of My Dreams (Vienna Dreams).xml
0	3	8
3	3	8
6	3	8
9	3	8
12	3	8
15	3	8
18	3	8
21	3	8
24	3	8
27	3	8
30	3	8
33	3	8
36	3	8
39	3	8
42	3	8
45	3	8
48	3	8
51	3	8
54	3	8
57	3	8
60	3	8
63	3	8
66	3	8
69	3	8
72	3	8
75	3	8
78	3	8
81	3	8
84	3	8
87	3	8
90	3	8
93	3	8
96	3	8
99	3	8
102	3	8
105	3	8
108	3	8
111	3	8
114	3	8
117	3	8
120	3	8
123	3	8
126	3	8
129	3	8
132	3	8
135	3	8
138	3	8
141	3	8
144	3	8
147	3	8
150	3	8
153	3	8
156	3	8
159	3	8
162	3	8
165	3	8
168	3	8
171	3	8
174	3	8
177	3	8
180	3	8
183	3	8
186	3	8
189	3	8
192	3	8
195	3	8
198	3	8
201	3	8
204	3	8
207	3	8
210	3	8
213	3	8
216	3	8
219	3	8
222	3	8
225	3	8
228	3	8
231	3	8
234	3	8
237	3	8
240	3	8
243	3	8
246	3	8
249	3	8
252	3	8
255	3	8
