1	2	3	#
2	3	4.5	12
3	4.5	5	-1
4	5	5.5	-1
5	5.5	6	-1
6	6	8	-2
7	8	9	-2
8	9	12	-1
9	12	14	-2
10	14	15	3
11	15	18	-1
12	18	20	-2
13	20	21	8
14	21	24	-1
15	24	26	0
16	26	27	-9
17	27	28.5	12
18	28.5	29	-1
19	29	29.5	-1
20	29.5	30	-1
21	30	32	-2
22	32	33	-2
23	33	36	-1
24	36	39	5
25	39	40.5	-4
26	40.5	41	-1
27	41	41.5	1
28	41.5	42	2
29	42	45	2
30	45	46.5	-2
31	46.5	47	-1
32	47	47.5	1
33	47.5	48	2
34	48	50	1
35	50	51	1
36	51	51.5	1
37	51.5	52	2
38	52	53.5	-2
39	53.5	54	2
40	54	56	-2
41	56	57	-7
42	57	57.75	5
43	57.75	58	2
44	58	59.5	-2
45	59.5	60	2
46	60	62	-2
47	62	63	-8
48	63	63.75	7
49	63.75	64	1
50	64	65.5	-1
51	65.5	66	1
52	66	68	-1
53	68	69	-7
54	69	69.75	5
55	69.75	70	2
56	70	71.5	-2
57	71.5	72	2
58	72	74	-2
59	74	75	-7
60	75	76.5	12
61	76.5	77	-1
62	77	77.5	-1
63	77.5	78	-1
64	78	80	-2
65	80	81	-2
66	81	84	-1
67	84	86	-2
68	86	87	0
69	87	90	8
70	90	92	2
71	92	93	-3
72	93	96	-4
73	96	97	0
74	98	99	-5
75	99	100.5	12
76	100.5	101	-1
77	101	101.5	-1
78	101.5	102	-1
79	102	104	-2
80	104	105	-2
81	105	108	-1
82	108	110	-2
83	110	111	3
84	111	114	-1
85	114	116	-2
86	116	117	8
87	117	120	-1
88	120	122	0
89	122	123	-9
90	123	124.5	12
91	124.5	125	-1
92	125	125.5	-1
93	125.5	126	-1
94	126	128	-2
95	128	129	-2
96	129	132	-1
97	132	135	5
98	135	136.5	-4
99	136.5	137	-1
100	137	137.5	1
101	137.5	138	2
102	138	141	2
103	141	142.5	-2
104	142.5	143	-1
105	143	143.5	1
106	143.5	144	2
107	144	146	1
108	146	147	1
109	147	147.5	1
110	147.5	148	2
111	148	149.5	-2
112	149.5	150	2
113	150	152	-2
114	152	153	-7
115	153	153.75	5
116	153.75	154	2
117	154	155.5	-2
118	155.5	156	2
119	156	158	-2
120	158	159	-8
121	159	159.75	7
122	159.75	160	1
123	160	161.5	-1
124	161.5	162	1
125	162	164	-1
126	164	165	-7
127	165	165.75	5
128	165.75	166	2
129	166	167.5	-2
130	167.5	168	2
131	168	170	-2
132	170	171	-7
133	171	172.5	12
134	172.5	173	-1
135	173	173.5	-1
136	173.5	174	-1
137	174	176	-2
138	176	177	-2
139	177	180	-1
140	180	182	-2
141	182	183	0
142	183	186	8
143	186	188	2
144	188	189	-3
145	189	192	-4
146	192	194	0
