1	1	2	#
2	2	2.66667	5
3	2.66667	3.33333	2
4	3.33333	4	2
5	4	5	1
6	5	8	0
7	8	9	0
8	9	10	-1
9	10	10.6667	1
10	10.6667	11.3333	-1
11	11.3333	12	-4
12	12	16	2
13	16	17	0
14	17	18	0
15	18	18.6667	2
16	18.6667	19.3333	-2
17	19.3333	20	-3
18	20	22	1
19	22	22.6667	2
20	22.6667	23.3333	-2
21	23.3333	24	-3
22	24	25.5	2
23	25.5	26	0
24	26	26.6667	1
25	26.6667	27.3333	-1
26	27.3333	28	-4
27	28	32	2
28	32	33	0
29	33	34	0
30	34	34.6667	0
31	34.6667	35.3333	2
32	35.3333	36	-2
33	36	37	-1
34	37	40	0
35	40	41	0
36	41	42	-1
37	42	42.6667	0
38	42.6667	43.3333	4
39	43.3333	44	-2
40	44	48	-4
41	48	49	0
42	49	50	2
43	50	50.6667	5
44	50.6667	51.3333	2
45	51.3333	52	2
46	52	53	1
47	53	56	0
48	56	57	0
49	57	58	-1
50	58	58.6667	1
51	58.6667	59.3333	-1
52	59.3333	60	-4
53	60	64	2
54	64	65	0
55	65	66	0
56	66	66.6667	2
57	66.6667	67.3333	-2
58	67.3333	68	-3
59	68	70	1
60	70	70.6667	2
61	70.6667	71.3333	-2
62	71.3333	72	-3
63	72	73.5	2
64	73.5	74	0
65	74	74.6667	1
66	74.6667	75.3333	-1
67	75.3333	76	-4
68	76	80	2
69	80	81	0
70	81	82	0
71	82	82.6667	0
72	82.6667	83.3333	2
73	83.3333	84	-2
74	84	88	-2
75	88	89	0
76	89	90	2
77	90	90.6667	2
78	90.6667	91.3333	1
79	91.3333	92	2
80	92	96	2
81	96	97	0
82	97	98	0
83	98	98.6667	0
84	98.6667	99.3333	3
85	99.3333	100	-2
86	100	101	-1
87	101	104	0
88	104	105	0
89	105	106	0
90	106	106.667	-4
91	106.667	107.333	4
92	107.333	108	-2
93	108	112	-2
94	112	115	0
