#	Title	America
#	Source Filename	Leonard Bernstein, Stephen Sondheim - America.xml
1	0	1	I
2	0	1	like
3	0	1	to
4	0	1	be
5	0	1	in
6	1	1	A
7	2	1	mer
8	2	1	i
9	3	1	ca
10	1	1	o
11	3	1	kay
12	0	1	by
13	0	1	me
14	0	1	in
15	1	1	A
16	2	1	mer
17	2	1	i
18	3	1	ca
19	1	1	Ev
20	2	1	ry
21	3	1	thing
22	0	1	free
23	0	1	in
24	1	1	A
25	2	1	mer
26	2	1	i
27	3	1	ca
28	0	1	for
29	0	1	a
30	0	1	small
31	0	1	fee
32	0	1	in
33	1	1	A
34	2	1	mer
35	2	1	i
36	3	1	ca
39	0	1	I
40	0	1	like
41	0	1	the
42	1	1	ci
43	3	1	ty
44	0	1	of
45	0	1	San
46	0	1	Juan
48	0	1	I
49	0	1	know
50	0	1	a
51	0	1	boat
52	0	1	you
53	0	1	can
54	0	1	get
55	0	1	on
57	1	1	Hun
58	3	1	dreds
59	0	1	of
60	1	1	flow
61	3	1	ers
62	0	1	in
63	0	1	full
64	0	1	bloom
66	1	1	Hun
67	3	1	dreds
68	0	1	of
69	1	1	peo
70	3	1	ole
71	0	1	in
72	0	1	each
73	0	1	room
75	1	2	Au
76	2	2	to
77	2	2	mo
78	3	2	bile
79	0	2	in
80	1	2	A
81	2	2	mer
82	2	2	i
83	3	2	ca
84	1	2	Chro
85	2	2	mi
86	3	2	um
87	0	2	steel
88	0	2	in
89	1	2	A
90	2	2	mer
91	2	2	i
92	3	2	ca
93	1	2	Wi
94	3	2	re
95	0	2	spoke
96	0	2	wheel
97	0	2	in
98	1	2	A
99	2	2	mer
100	2	2	ri
101	3	2	ca
102	1	2	Ver
103	3	2	y
104	0	2	big
105	0	2	deal
106	0	2	in
107	1	2	A
108	2	2	mer
109	2	2	i
110	3	2	ca
113	0	2	I'll
114	0	2	drive
115	0	2	a
116	1	2	Bu
117	3	2	ick
118	0	2	through
119	0	2	San
120	0	2	Juan
122	0	2	If
123	0	2	ther'es
124	0	2	a
125	0	2	road
126	0	2	you
127	0	2	can
128	0	2	drive
129	0	2	on
131	0	2	I'll
132	0	2	give
133	0	2	my
134	1	2	cous
135	3	2	ins
136	0	2	a
137	0	2	free
138	0	2	ride
140	0	2	How
141	0	2	you
142	0	2	fit
143	0	2	all
144	0	2	of
145	0	2	them
146	1	2	in
147	3	2	side?
