1	2	3	#
2	3	4	1
3	4	8	9
4	8	9	0
5	9	10	-9
6	10	11	5
7	11	12	4
8	12	13.5	-2
9	13.5	14	-3
10	14	16	-3
11	16	18	0
12	18	19	8
13	19	20	-2
14	20	24	-2
15	24	25	0
16	25	26	-8
17	26	27	5
18	27	28	3
19	28	29.5	-2
20	29.5	30	-3
21	30	32	-3
22	32	34	0
23	34	35	1
24	35	36	2
25	36	37.5	2
26	37.5	38	-4
27	38	39	4
28	39	40	3
29	40	43	-1
30	43	44	-4
31	44	45	9
32	45	46	0
33	46	47	-2
34	47	48	0
35	48	51	-2
36	51	52	0
37	52	53	2
38	53	54	-2
39	54	55	0
40	55	56	-1
41	56	57.5	-2
42	57.5	58	0
43	58	59	0
44	59	60	7
45	60	64	-2
46	64	66	0
47	66	67	-8
48	67	68	1
49	68	72	9
50	72	73	0
51	73	74	-9
52	74	75	5
53	75	76	4
54	76	77.5	-2
55	77.5	78	-3
56	78	80	-3
57	80	82	0
58	82	83	8
59	83	84	-2
60	84	88	-2
61	88	89	0
62	89	90	-8
63	90	91	5
64	91	92	3
65	92	93.5	-2
66	93.5	94	-3
67	94	96	-3
68	96	98	0
69	98	99	1
70	99	100	2
71	100	101.5	2
72	101.5	102	-4
73	102	103	4
74	103	104	3
75	104	104.5	4
76	104.5	105	-2
77	105	107	-2
78	107	108	-4
79	108	109	-1
80	109	110	2
81	110	111	2
82	111	112	1
83	112	114	4
84	114	115	-8
85	115	116	1
86	116	117.5	5
87	117.5	118	2
88	118	119	-7
89	119	120	1
90	120	121.5	1
91	121.5	122	-2
92	122	123	2
93	123	124	3
94	124	128	-2
95	128	130	0
96	130	131	-6
97	131	132	1
98	132	136	9
99	136	137	0
100	137	138	-9
101	138	139	5
102	139	140	4
103	140	141.5	-2
104	141.5	142	-3
105	142	144	-3
106	144	146	0
107	146	147	8
108	147	148	-2
109	148	152	-2
110	152	153	0
111	153	154	-8
112	154	155	5
113	155	156	3
114	156	157.5	-2
115	157.5	158	-3
116	158	160	-3
117	160	162	0
118	162	163	1
119	163	164	2
120	164	165.5	2
121	165.5	166	-4
122	166	167	4
123	167	168	3
124	168	171	-1
125	171	172	-4
126	172	173	9
127	173	174	0
128	174	175	-2
129	175	176	0
130	176	179	-2
131	179	180	0
132	180	181	2
133	181	182	-2
134	182	183	0
135	183	184	-1
136	184	185.5	-2
137	185.5	186	0
138	186	187	0
139	187	188	7
140	188	192	-2
141	192	194	0
142	194	195	-8
143	195	196	1
144	196	200	9
145	200	201	0
146	201	202	-9
147	202	203	5
148	203	204	4
149	204	205.5	-2
150	205.5	206	-3
151	206	208	-3
152	208	210	0
153	210	211	8
154	211	212	-2
155	212	216	-2
156	216	217	0
157	217	218	-8
158	218	219	5
159	219	220	3
160	220	221.5	-2
161	221.5	222	-3
162	222	224	-3
163	224	226	0
164	226	227	1
165	227	228	2
166	228	229.5	2
167	229.5	230	-4
168	230	231	4
169	231	232	3
170	232	232.5	4
171	232.5	233	-2
172	233	235	-2
173	235	236	-4
174	236	237	-1
175	237	238	2
176	238	239	2
177	239	240	1
178	240	242	4
179	242	243	-8
180	243	244	1
181	244	245.5	5
182	245.5	246	2
183	246	247	-7
184	247	248	1
185	248	249.5	1
186	249.5	250	-2
187	250	251	2
188	251	252	3
189	252	256	-2
190	256	258	0
