#	Title	Venus In Blue Jeans (Transcribed)
#	Source Filename	Jack Keller and Howard Greenfield - Venus In Blue Jeans (Transcribed).xml
0	4	0	3	-1	
4	5	4	3	1	min
5	8	7	3	-1	
8	12	2	3	1	min
12	16	7	3	-1	7
16	20	0	3	-1	
20	24	4	3	1	min
24	28	5	3	-1	maj7
28	29	4	3	1	min
29	32	9	3	-1	7
32	34	2	3	1	min
34	36	7	3	-1	7
36	38	4	3	1	min
38	40	9	3	1	min
40	44	2	3	-1	7
44	48	7	3	-1	7
48	52	0	3	-1	
52	54	7	3	-1	
54	56	4	3	1	min
56	58	5	3	-1	maj7
58	60	7	3	-1	7
60	64	9	3	-1	7
64	66	2	3	1	min
66	68	7	3	-1	7
68	70	4	3	1	min
70	72	9	3	1	min
72	74	2	3	1	min
74	76	7	3	-1	7
76	80	0	3	-1	
80	84	5	3	-1	
84	88	0	3	-1	maj7
88	92	5	3	-1	
92	96	0	3	-1	7
96	100	5	3	-1	
100	102	4	3	1	min
102	104	7	3	-1	
104	108	2	3	-1	7
108	112	7	3	-1	7
112	116	0	3	-1	
116	120	4	3	1	min
120	122	5	3	-1	maj7
122	124	7	3	-1	7
124	128	9	3	-1	7
128	130	2	3	1	min
130	132	7	3	-1	7
132	134	4	3	1	min
134	136	9	3	1	min
136	140	2	3	1	min
140	144	7	3	-1	7
144	148	0	3	-1	
148	149	4	3	1	min
149	152	7	3	-1	
152	156	1	3	1	min
156	158	4	3	1	min
158	160	7	3	-1	7
160	164	0	3	-1	
164	168	4	3	1	min
168	172	5	3	-1	maj7
172	174	4	3	-1	min7
174	176	9	3	-1	7
176	178	2	3	1	min
178	180	7	3	-1	7
180	182	4	3	1	min
182	184	9	3	1	min
184	188	2	3	-1	7
188	192	7	3	-1	7
192	196	0	3	-1	
196	198	7	3	-1	
198	200	4	3	1	min
200	202	5	3	-1	maj7
202	204	7	3	-1	7
204	205	7	3	1	min
205	208	9	3	-1	7
208	210	2	3	1	min
210	212	7	3	-1	7
212	214	4	3	1	min
214	216	9	3	1	min
216	218	2	3	1	min
218	220	7	3	-1	7
220	224	0	3	-1	
224	228	5	3	-1	
228	232	4	3	1	min
232	236	5	3	-1	maj7
236	240	0	3	-1	7
240	244	5	3	-1	
244	248	7	3	-1	
248	252	2	3	-1	7
252	256	7	3	-1	7
256	260	0	3	-1	
260	264	4	3	1	min
264	268	5	3	-1	maj7
268	270	4	3	-1	min7
270	272	9	3	-1	7
272	274	2	3	1	min
274	276	7	3	-1	7
276	278	4	3	1	min
278	280	9	3	1	min
280	284	2	3	1	min
284	288	7	3	-1	7
288	292	0	3	-1	
292	292	4	3	1	min
292	296	7	3	-1	
296	300	2	3	1	min
300	304	7	3	-1	7
304	308	0	3	-1	
308	309	4	3	1	min
309	312	7	3	-1	
312	316	2	3	1	min
316	320	7	3	-1	7
320	324	0	3	-1	
324	325	4	3	1	min
325	328	7	3	-1	
328	332	2	3	1	min
332	336	7	3	-1	7
336	340	0	3	-1	
340	341	4	3	1	min
341	344	7	3	-1	
344	348	2	3	1	min
348	352	7	3	-1	7
352	360	0	3	-1	
