1	2	3	#
2	3	4	2
3	4	4.66667	2
4	4.66667	5.33333	1
5	5.33333	6	2
6	6	8	-3
7	8	10	0
8	10	10.6667	-2
9	10.6667	11.3333	2
10	11.3333	12	1
11	12	14	4
12	14	16	0
13	16	18	0
14	18	19	-9
15	19	20	2
16	20	20.6667	2
17	20.6667	21.3333	1
18	21.3333	22	2
19	22	24	-3
20	24	26	0
21	26	26.6667	-2
22	26.6667	27.3333	2
23	27.3333	28	1
24	28	32	7
25	32	36	0
26	36	38	2
27	38	39	-2
28	39	40	-2
29	40	41.5	-1
30	41.5	42	-2
31	42	43	-2
32	43	44	-1
33	44	47	3
34	47	48	2
35	48	52	-4
36	52	54	4
37	54	55	-2
38	55	56	-2
39	56	57	-1
40	57	58	-2
41	58	59	2
42	59	60	1
43	60	63	2
44	63	64	-7
45	64	66	8
46	66	67	-8
47	67	68	2
48	68	68.6667	2
49	68.6667	69.3333	1
50	69.3333	70	2
51	70	72	-3
52	72	74	0
53	74	74.6667	-2
54	74.6667	75.3333	2
55	75.3333	76	1
56	76	78	4
57	78	80	0
58	80	82	0
59	82	83	-9
60	83	84	2
61	84	84.6667	2
62	84.6667	85.3333	1
63	85.3333	86	2
64	86	88	-3
65	88	90	0
66	90	90.6667	-2
67	90.6667	91.3333	2
68	91.3333	92	1
69	92	96	7
70	96	100	0
71	100	102	2
72	102	103	-2
73	103	104	-2
74	104	105	-1
75	105	107	-2
76	107	107.5	2
77	107.5	108	1
78	108	110	2
79	110	110.667	0
80	110.667	111.333	-3
81	111.333	112	-4
82	112	114	-1
83	114	114.667	-2
84	114.667	115.333	2
85	115.333	116	1
86	116	119	5
87	119	119.5	-8
88	119.5	120	2
89	120	122	5
90	122	123	0
91	123	123.5	-5
92	123.5	124	5
93	124	128	-4
94	128	130	0
95	132	132.667	-1
96	132.667	133.333	1
97	133.333	134	2
98	134	136	-3
99	136	138	0
100	138	138.667	-2
101	138.667	139.333	2
102	139.333	140	1
103	140	142	4
104	142	144	0
105	144	146	0
106	146	147	-9
107	147	148	2
108	148	148.667	2
109	148.667	149.333	1
110	149.333	150	2
111	150	152	-3
112	152	154	0
113	154	154.667	-2
114	154.667	155.333	2
115	155.333	156	1
116	156	160	7
117	160	164	0
118	164	166	2
119	166	167	-2
120	167	168	-2
121	168	169.5	-1
122	169.5	170	-2
123	170	171	-2
124	171	172	-1
125	172	175	3
126	175	176	2
127	176	180	-4
128	180	182	4
129	182	183	-2
130	183	184	-2
131	184	185	-1
132	185	186	-2
133	186	187	2
134	187	188	1
135	188	191	2
136	191	192	-7
137	192	194	8
138	194	195	-8
139	195	196	2
140	196	196.667	2
141	196.667	197.333	1
142	197.333	198	2
143	198	200	-3
144	200	202	0
145	202	202.667	-2
146	202.667	203.333	2
147	203.333	204	1
148	204	206	4
149	206	208	0
150	208	210	0
151	210	211	-9
152	211	212	2
153	212	212.667	2
154	212.667	213.333	1
155	213.333	214	2
156	214	216	-3
157	216	218	0
158	218	218.667	-2
159	218.667	219.333	2
160	219.333	220	1
161	220	224	7
162	224	228	0
163	228	230	2
164	230	231	-2
165	231	232	-2
166	232	233	-1
167	233	235	-2
168	235	235.5	2
169	235.5	236	1
170	236	238	2
171	238	238.667	0
172	238.667	239.333	-3
173	239.333	240	-4
174	240	242	-1
175	242	242.667	-2
176	242.667	243.333	2
177	243.333	244	1
178	244	247	5
179	247	247.5	-8
180	247.5	248	2
181	248	250	5
182	250	251	0
183	251	251.5	-5
184	251.5	252	5
185	252	256	-4
186	256	258	0
