1	2	3	#
2	3	5	9
3	5	6	-5
4	6	7	3
5	7	8	-2
6	8	9	-3
7	9	11	-2
8	11	12	2
9	12	14	-2
10	14	15	0
11	15	16	2
12	16	17	2
13	17	18	1
14	18	19	0
15	19	20	2
16	20	21	2
17	21	24	-2
18	24	26	0
19	26	27	-7
20	27	29	9
21	29	30	-5
22	30	31	3
23	31	32	-2
24	32	33	-3
25	33	35	-2
26	35	36	2
27	36	38	-2
28	38	39	0
29	39	41	2
30	41	42	0
31	42	43	2
32	43	44	-2
33	44	45	-2
34	45	48	5
35	48	50	0
36	50	51	4
37	51	53	0
38	53	54	-12
39	54	55	0
40	55	56	2
41	56	57	2
42	57	59	1
43	59	60	2
44	60	62	1
45	62	63	4
46	63	64	-2
47	64	65	-2
48	65	66	-1
49	66	67	-2
50	67	68	2
51	68	69	-2
52	69	72	-2
53	72	74	0
54	74	75	0
55	75	77	9
56	77	78	-5
57	78	79	3
58	79	80	-2
59	80	81	-3
60	81	83	-2
61	83	84	2
62	84	86	-2
63	86	87	0
64	87	89	2
65	89	90	0
66	90	91	2
67	91	92	-2
68	92	93	-2
69	93	96	5
70	96	98	0
71	98	99	-5
72	99	101	9
73	101	102	-5
74	102	103	3
75	103	104	-2
76	104	105	-3
77	105	107	-2
78	107	108	2
79	108	110	-2
80	110	111	0
81	111	112	2
82	112	113	2
83	113	114	1
84	114	115	0
85	115	116	2
86	116	117	2
87	117	120	-2
88	120	122	0
89	122	123	-7
90	123	125	9
91	125	126	-5
92	126	127	3
93	127	128	-2
94	128	129	-3
95	129	131	-2
96	131	132	2
97	132	134	-2
98	134	135	0
99	135	137	2
100	137	138	0
101	138	139	2
102	139	140	-2
103	140	141	-2
104	141	144	5
105	144	146	0
106	146	147	4
107	147	149	0
108	149	150	-12
109	150	151	0
110	151	152	2
111	152	153	2
112	153	155	1
113	155	156	2
114	156	158	1
115	158	159	4
116	159	160	-2
117	160	161	-2
118	161	162	-1
119	162	163	-2
120	163	164	2
121	164	165	-2
122	165	168	-2
123	168	170	0
124	170	171	0
125	171	173	9
126	173	174	-5
127	174	175	3
128	175	176	-2
129	176	177	-3
130	177	179	-2
131	179	180	2
132	180	182	-2
133	182	183	0
134	183	185	2
135	185	186	0
136	186	187	2
137	187	188	-2
138	188	189	-2
139	189	192	5
140	192	194	0
141	194	195	-5
