1	0	0.25	#
2	0.25	0.5	0
3	0.5	0.75	0
4	0.75	1	0
5	1	2.5	0
6	2	2.5	-2
7	2.5	2.75	0
8	2.75	3	0
9	3	3.5	0
10	3.25	3.5	2
11	3.5	4	-2
12	4	5	-3
13	8	8.5	0
14	8.5	9	0
15	9	10	0
16	10.5	10.75	-2
17	10.75	11	0
18	11	11.25	0
19	11.25	11.5	0
20	11.5	11.75	0
21	11.75	12	-2
22	12	14	0
23	16	16.25	9
24	16.25	16.75	0
25	16.75	17	0
26	17	17.5	0
27	17.5	18	0
28	18	18.5	0
29	18.5	19	-2
30	19	19.25	0
31	19.25	19.5	2
32	19.5	20	-2
33	20	22	-3
34	21.5	22	-3
35	22	24.25	-4
36	24	24.25	7
37	24.25	24.5	0
38	24.5	25	0
39	25	26	0
40	26.5	27	0
41	27	27.5	-2
42	27.5	27.75	0
43	27.75	28	-2
44	28	29	0
45	36	36.25	9
46	36.25	36.5	0
47	36.5	36.75	0
48	36.75	37	0
49	37	38.5	0
50	38	38.5	-2
51	38.5	38.75	0
52	38.75	39	0
53	39	39.5	0
54	39.25	39.5	2
55	39.5	40	-2
56	40	41	-3
57	44	44.5	0
58	44.5	45	0
59	45	46	0
60	46.5	46.75	-2
61	46.75	47	0
62	47	47.25	0
63	47.25	47.5	0
64	47.5	47.75	0
65	47.75	48	-2
66	48	50	0
67	52	52.25	9
68	52.25	52.75	0
69	52.75	53	0
70	53	53.5	0
71	53.5	54	0
72	54	54.5	0
73	54.5	55	-2
74	55	55.25	0
75	55.25	55.5	2
76	55.5	56	-2
77	56	58	-3
78	57.5	58	-3
79	58	60.25	-4
80	60	60.25	7
81	60.25	60.5	0
82	60.5	61	0
83	61	62	0
84	62.5	63	0
85	63	63.5	-2
86	63.5	63.75	0
87	63.75	64	-2
88	64	65	0
89	72	73	2
90	73	73.5	-2
91	73.5	74	-3
92	74	75	0
93	75.5	76	3
94	76	76.25	2
95	76.25	76.5	-2
96	76.5	77	2
97	77	77.25	0
98	77.25	78	-2
99	78	78.5	2
100	78.5	79	2
101	79	79.25	-2
102	79.25	80	-2
103	80	80.5	2
104	80.5	81	-2
105	81	81.5	0
106	81.5	82	-5
107	82	83	0
108	84	84.25	7
109	84.25	84.5	-2
110	84.5	85	2
111	85	85.25	0
112	85.25	86	-2
113	86	86.5	2
114	86.5	87	2
115	87	87.25	-2
116	87.25	88	-2
117	88.5	89	2
118	89	89.25	0
119	89.25	89.75	-2
120	89.75	90	-3
121	90	91	0
122	92	92.5	5
123	92.5	93	-2
124	93	93.25	0
125	93.25	93.75	2
126	93.75	94	-2
127	94	94.25	0
128	94.25	94.75	2
129	94.75	95	-2
130	95	95.25	0
131	95.25	95.75	2
132	95.75	97	-2
133	96	98	2
134	97.5	98	-2
135	98	99	2
136	99.5	100	-2
137	100	100.5	2
138	100.5	100.75	-2
139	100.75	101	2
140	101	101.25	0
141	101.25	101.75	2
142	101.75	102	-2
143	102	103	-2
144	103	103.5	0
145	104	104.25	9
146	104.25	104.5	0
147	104.5	104.75	0
148	104.75	105	0
149	105	106.5	0
150	106	106.5	-2
151	106.5	106.75	0
152	106.75	107	0
153	107	107.5	0
154	107.25	107.5	2
155	107.5	108	-2
156	108	109	-3
157	112	112.5	0
158	112.5	113	0
159	113	114	0
160	114.5	114.75	-2
161	114.75	115	0
162	115	115.25	0
163	115.25	115.5	0
164	115.5	115.75	0
165	115.75	116	-2
166	116	118	0
167	120	120.25	9
168	120.25	120.75	0
169	120.75	121	0
170	121	121.5	0
171	121.5	122	0
172	122	122.5	0
173	122.5	123	-2
174	123	123.25	0
175	123.25	123.5	2
176	123.5	124	-2
177	124	126	-3
178	125.5	126	-3
179	126	128.25	-4
180	128	128.25	7
181	128.25	128.5	0
182	128.5	129	0
183	129	130	0
184	130.5	131	0
185	131	131.5	-2
186	131.5	131.75	0
187	131.75	132	-2
188	132	133	0
189	140	141	2
190	141	141.5	-2
191	141.5	142	-3
192	142	143	0
193	143.5	144	3
194	144	144.25	2
195	144.25	144.5	-2
196	144.5	145	2
197	145	145.25	0
198	145.25	146	-2
199	146	146.5	2
200	146.5	147	2
201	147	147.25	-2
202	147.25	148	-2
203	148	148.5	2
204	148.5	149	-2
205	149	149.5	0
206	149.5	150	-5
207	150	151	0
208	152	152.25	7
209	152.25	152.5	-2
210	152.5	153	2
211	153	153.25	0
212	153.25	154	-2
213	154	154.5	2
214	154.5	155	2
215	155	155.25	-2
216	155.25	156	-2
217	156.5	157	2
218	157	157.25	0
219	157.25	157.75	-2
220	157.75	158	-3
221	158	159	0
222	160	160.5	5
223	160.5	161	-2
224	161	161.25	0
225	161.25	161.75	2
226	161.75	162	-2
227	162	162.25	0
228	162.25	162.75	2
229	162.75	163	-2
230	163	163.25	0
231	163.25	163.75	2
232	163.75	165	-2
233	164	166	2
234	165.5	166	-2
235	166	167	2
236	167.5	168	-2
237	168	168.5	2
238	168.5	168.75	-2
239	168.75	169	2
240	169	169.25	0
241	169.25	169.75	2
242	169.75	170	-2
243	170	171	-2
244	171	171.5	0
245	172.5	173	2
246	173	173.5	0
247	173.5	174	-2
248	174	175	-3
249	175.5	176	3
250	176	176.5	2
251	176.5	177	-2
252	177	177.5	2
253	177.5	178	-2
254	178	178.5	2
255	178.5	179	2
256	179	179.5	-2
257	179.5	180	-2
258	180	181	0
259	184	185	14
260	185	185.5	-2
261	185.5	186	-3
262	186	187	0
263	187.5	188	3
264	188	188.25	2
265	188.25	188.5	-2
266	188.5	189	2
267	189	189.25	0
268	189.25	190	-2
269	190	190.5	2
270	190.5	191	2
271	191	191.25	-2
272	191.25	192	-2
273	192	192.5	2
274	192.5	193	-2
275	193	193.5	0
276	193.5	194	-5
277	194	195	0
278	196	196.25	7
279	196.25	196.5	-2
280	196.5	197	2
281	197	197.25	0
282	197.25	198	-2
283	198	198.5	2
284	198.5	199	2
285	199	199.25	-2
286	199.25	200	-2
287	200.5	201	2
288	201	201.25	0
289	201.25	201.75	-2
290	201.75	202	-3
291	202	203	0
292	204	204.5	5
293	204.5	205	-2
294	205	205.25	0
295	205.25	205.75	2
296	205.75	206	-2
297	206	206.25	0
298	206.25	206.75	2
299	206.75	207	-2
300	207	207.25	0
301	207.25	207.75	2
302	207.75	209	-2
303	208	210	2
304	209.5	210	-2
305	210	211	2
306	211.5	212	-2
307	212	212.5	2
308	212.5	212.75	-2
309	212.75	213	2
310	213	213.25	0
311	213.25	213.75	2
312	213.75	214	-2
313	214	215	-2
314	215	215.5	0
315	216	216.25	-3
316	216.25	216.5	0
317	216.5	216.75	0
318	216.75	217	0
319	217	218.5	0
320	218	218.5	-2
321	218.5	218.75	0
