1	0	0.333333	#
2	0.333333	0.666667	1
3	0.666667	1	12
4	1	1.5	2
5	1.5	2	-2
6	2	2.5	-2
7	2.5	3	-1
8	3	3.5	-1
9	3.5	4	1
10	4.5	5	-12
11	5	5.5	12
12	5.5	6	-12
13	6	8	10
14	8	8.33333	-11
15	8.33333	8.66667	1
16	8.66667	9	12
17	9	9.5	1
18	9.5	10	-1
19	10	10.5	-2
20	10.5	11	-2
21	11	11.5	-1
22	11.5	12	1
23	12.5	13	-12
24	13	13.5	12
25	13.5	14	-12
26	14	16	10
27	16.5	17	11
28	17	17.5	-2
29	17.5	18	-2
30	18	18.5	2
31	18.5	19	-2
32	19	19.5	-1
33	19.5	20	-2
34	20	20.5	5
35	20.5	21	-3
36	21	21.5	-4
37	21.5	22	-5
38	22	23.5	4
39	23.5	24	-6
40	24	24.5	1
41	24.5	25.5	10
42	25.5	26	-10
43	26	26.5	0
44	26.5	27	10
45	27	27.5	-2
46	27.5	28	-2
47	28	32	2
48	32	32.5	-8
49	32.5	33.5	10
50	33.5	34	-10
51	34	34.5	0
52	34.5	35	1
53	35	35.5	4
54	35.5	36	3
55	36	40	-2
56	40	43	-1
57	43	43.5	0
58	43.5	44	1
59	44	44.5	2
60	44.5	45	2
61	45	45.5	-5
62	45.5	46	1
63	46	47.5	4
64	47.5	48	-2
65	48	48.5	0
66	48.5	49	-2
67	49	49.5	-1
68	49.5	50	1
69	50	51	-3
70	51	51.5	-4
71	51.5	52	-1
72	52	53	0
73	53	53.5	1
74	53.5	54	-1
75	54	56	0
76	56	59	8
77	59	59.5	-3
78	59.5	60	2
79	60	60.5	1
80	60.5	61	2
81	61	61.5	-5
82	61.5	62	2
83	62	63.5	1
84	63.5	64	1
85	64	64.5	1
86	64.5	65	-2
87	65	65.5	-1
88	65.5	66	1
89	66	67	-1
90	67	67.5	-2
91	67.5	68	-2
92	68	69	0
93	69	69.5	-1
94	69.5	70	-1
95	70	72	0
96	72	72.5	1
97	72.5	73.5	10
98	73.5	74	-10
99	74	74.5	0
100	74.5	75	1
101	75	75.5	4
102	75.5	76	3
103	76	79	-2
