1	2	3	#
2	3	4	0
3	4	5	9
4	5	6	0
5	6	8	0
6	8	12	0
7	12	13	0
8	14	15	-1
9	15	16	1
10	16	16.5	1
11	16.5	17	0
12	17	18	-1
13	18	19	-2
14	19	20	-2
15	20	21	4
16	21	22	0
17	22	24	0
18	24	28	0
19	28	29	0
20	30	31	-1
21	31	32	1
22	32	33	1
23	33	34	-1
24	34	35	-2
25	35	36	-2
26	36	37	4
27	37	38	-2
28	38	39	0
29	39	40	-5
30	40	43	5
31	43	44	0
32	44	45	3
33	45	46	0
34	46	46.5	0
35	46.5	47	0
36	47	48	2
37	48	49	-3
38	49	50	0
39	50	50.5	0
40	50.5	51	-2
41	51	52	-2
42	52	56	0
43	56	57	0
44	58	59	-5
45	59	60	0
46	60	61	9
47	61	62	0
48	62	64	0
49	64	68	0
50	68	69	0
51	70	71	-1
52	71	72	1
53	72	72.5	1
54	72.5	73	0
55	73	74	-1
56	74	75	-2
57	75	76	-2
58	76	77	4
59	77	78	0
60	78	80	0
61	80	84	0
62	84	85	0
63	86	87	-1
64	87	88	1
65	88	89	1
66	89	90	-1
67	90	91	-2
68	91	92	-2
69	92	93	4
70	93	94	-2
71	94	95	0
72	95	96	-5
73	96	99	5
74	99	100	0
75	100	101	3
76	101	102	0
77	102	102.5	0
78	102.5	103	0
79	103	104	2
80	104	105	-3
81	105	106	0
82	106	106.5	0
83	106.5	107	-2
84	107	108	-2
85	108	112	0
86	112	113	0
87	114	115	0
88	115	116	0
89	116	117	9
90	117	118	0
91	118	120	0
92	120	122	0
93	122	123	0
94	123	124	2
95	124	125	1
96	125	126	0
97	126	127	0
98	127	128	-1
99	128	129	0
100	129	130	-2
101	130	131	0
102	131	132	-2
103	132	133	0
104	133	136	-3
105	136	138	0
106	138	139	-4
107	139	140	0
108	140	141	9
109	141	142	0
110	142	144	0
111	144	147	0
112	147	148	2
113	148	149	1
114	149	150	0
115	150	151	0
116	151	152	-1
117	152	153	0
118	153	154	-2
119	154	155	0
120	155	156	-2
121	156	157	0
122	157	160	-3
123	160	163	0
124	163	164	1
125	164	165	-1
126	165	168	-2
127	168	169	0
128	169	170	-7
129	170	171	0
130	171	172	0
131	172	173	9
132	173	174	0
133	174	176	0
134	176	180	0
135	180	181	0
136	182	183	-1
137	183	184	1
138	184	184.5	1
139	184.5	185	0
140	185	186	-1
141	186	187	-2
142	187	188	-2
143	188	189	4
144	189	190	0
145	190	192	0
146	192	196	0
147	196	197	0
148	198	199	-1
149	199	200	1
150	200	201	1
151	201	202	-1
152	202	203	-2
153	203	204	-2
154	204	205	4
155	205	206	-2
156	206	207	0
157	207	208	-5
158	208	211	5
159	211	212	0
160	212	213	3
161	213	214	0
162	214	214.5	0
163	214.5	215	0
164	215	216	2
165	216	217	-3
166	217	218	0
167	218	218.5	0
168	218.5	219	-2
169	219	220	-2
170	220	224	0
171	224	227	0
172	227	228	-5
173	228	229	10
174	229	230	0
175	230	230.5	0
176	230.5	231	0
177	231	232	2
178	232	233	-3
179	233	234	0
180	234	234.5	0
181	234.5	235	-2
182	235	236	-2
183	236	240	0
184	240	241	0
185	242	242.5	7
186	242.5	243	2
187	243	244	2
188	244	246	1
