1	3	5	#
2	5	6	-2
3	6	8	0
4	8	9	-2
5	9	11	0
6	11	12	-1
7	12	14	3
8	14	15	-2
9	15	17	0
10	17	18	-1
11	18	24	-2
12	27	29	12
13	29	30	-2
14	30	32	0
15	32	33	-2
16	33	35	0
17	35	36	-1
18	36	38	3
19	38	39	-2
20	39	41	0
21	41	42	-1
22	42	48	0
23	51	53	0
24	53	54	-2
25	54	56	0
26	56	57	-2
27	57	59	0
28	59	60	-1
29	60	62	3
30	62	63	-2
31	63	65	0
32	65	66	-1
33	66	72	-2
34	75	77	12
35	77	78	-2
36	78	80	0
37	80	81	-2
38	81	83	0
39	83	84	-1
40	84	86	3
41	86	87	-2
42	87	89	0
43	89	90	-1
44	90	96	-4
45	96	99	0
46	99	102	-17
47	102	104	9
48	104	104.5	0
49	104.5	105	1
50	105	105.5	-1
51	105.5	106	-2
52	106	109	-2
53	109	110	0
54	110	111	9
55	111	112	8
56	112	112.667	0
57	112.667	113.333	-1
58	113.333	114	-2
59	114	117	2
60	117	118	-2
61	118	119	0
62	119	120	-2
63	120	120.5	0
64	120.5	121	-1
65	121	121.5	1
66	121.5	122	-3
67	122	125	-2
68	125	126	0
69	126	127	2
70	127	129	-9
71	129	130	2
72	130	134	2
73	134	134.5	0
74	134.5	135	5
75	135	135.5	0
76	135.5	136	-5
77	136	137.5	0
78	137.5	138	-4
79	138	138.5	4
80	138.5	139	7
81	139	139.5	0
82	139.5	140	-2
83	140	141.5	-5
84	141.5	142	0
85	142	142.5	1
86	142.5	143	7
87	143	143.5	0
88	143.5	144	-7
89	144	144.5	1
90	144.5	145	6
91	145	145.5	0
92	145.5	146	-7
93	146	147	2
94	147	147.5	5
95	147.5	148	-1
96	148	148.5	0
97	148.5	149	-2
98	149	149.5	0
99	149.5	150	-2
100	150	151	0
101	151	152	-2
102	152	153	0
103	153	154	-10
104	154	156	9
105	156	156.5	0
106	156.5	157	1
107	157	157.5	-1
108	157.5	158	-2
109	158	161	-2
110	161	162	0
111	162	163	9
112	163	164	8
113	164	164.667	0
114	164.667	165.333	-1
115	165.333	166	-2
116	166	169	2
117	169	170	-2
118	170	171	0
119	171	172	-2
120	172	172.5	0
121	172.5	173	-1
122	173	173.5	1
123	173.5	174	-3
124	174	177	-2
125	177	178	0
126	178	179	2
127	179	181	-9
128	181	182	2
129	182	186	2
130	186	186.5	0
131	186.5	187	5
132	187	187.5	0
133	187.5	188	-5
134	188	189.5	0
135	189.5	190	-4
136	190	190.5	4
137	190.5	191	7
138	191	191.5	0
139	191.5	192	-2
140	192	193.5	-5
141	193.5	194	0
142	194	194.5	1
143	194.5	195	7
144	195	195.5	0
145	195.5	196	-7
146	196	196.5	1
147	196.5	197	6
148	197	197.5	0
149	197.5	198	-7
150	198	199	2
151	199	199.5	5
152	199.5	200	-1
153	200	200.5	0
154	200.5	201	-2
155	201	201.5	0
156	201.5	202	-2
157	202	203	0
158	203	204	-2
159	204	205	0
160	205	206	-10
161	206	208	9
162	208	208.5	0
163	208.5	209	1
164	209	209.5	-1
165	209.5	210	-2
166	210	213	-2
167	213	214	0
168	214	215	9
169	215	216	8
170	216	216.667	0
171	216.667	217.333	-1
172	217.333	218	-2
173	218	221	2
174	221	222	-2
175	222	223	0
176	223	224	-2
177	224	224.5	0
178	224.5	225	-1
179	225	225.5	1
180	225.5	226	-3
181	226	229	-2
182	229	230	0
183	230	231	2
184	231	232	8
185	232	233.5	-3
186	233.5	234	-2
187	234	236	4
188	236	237	0
189	237	238	-9
190	238	239	2
191	239	240	8
192	240	241.5	-3
193	241.5	242	-2
194	242	244	0
195	244	246	0
196	246	248	0
