1	2	3	#
2	3	4	0
3	4	5	-3
4	5	6	3
5	6	7	5
6	7	8	-1
7	8	9	1
8	9	10	2
9	10	11	-5
10	11	12	0
11	12	14	0
12	14	15	0
13	15	16	2
14	16	17	0
15	17	18	0
16	18	19	0
17	19	20	-2
18	20	20.5	2
19	20.5	21	0
20	21	22	3
21	22	23	-2
22	23	24	-3
23	24	26	-2
24	26	27	0
25	27	28	0
26	28	29	-3
27	29	30	3
28	30	31	5
29	31	32	-1
30	32	33	1
31	33	34	2
32	34	35	-5
33	35	36	0
34	36	38	0
35	38	39	0
36	39	40	2
37	40	41	0
38	41	42	0
39	42	43	0
40	43	44	-2
41	44	45	2
42	45	46	3
43	46	47	-2
44	47	48	0
45	48	50	0
46	50	51	-5
47	51	52	0
48	52	53	-3
49	53	54	3
50	54	55	5
51	55	56	0
52	56	56.5	0
53	56.5	57	0
54	57	58	2
55	58	59	-5
56	59	60	0
57	60	62	0
58	62	63	0
59	63	64	2
60	64	65	0
61	65	66	0
62	66	67	0
63	67	68	-2
64	68	68.5	2
65	68.5	69	0
66	69	70	3
67	70	71	-2
68	71	72	-3
69	72	74	-2
70	74	74.5	0
71	74.5	75	0
72	75	76	0
73	76	77	-3
74	77	78	3
75	78	79	5
76	79	80	-1
77	80	80.5	1
78	80.5	81	0
79	81	82	2
80	82	83	-5
81	83	84	0
82	84	86	0
83	86	87	0
84	87	88	2
85	88	89	0
86	89	90	0
87	90	91	0
88	91	92	-2
89	92	93	2
90	93	94	3
91	94	95	-2
92	95	96	0
93	96	98	0
94	98	99	-5
95	99	100	0
96	100	101	-3
97	101	102	3
98	102	104	5
99	104	105	-1
100	105	106	0
101	106	107	-2
102	107	108	0
103	108	110	0
104	110	111	-4
105	111	112	0
106	112	113	-3
107	113	114	3
108	114	115	6
109	115	116	0
110	116	117	-2
111	117	118	0
112	118	119	-2
113	119	120	0
114	120	122	0
115	122	123	0
116	123	124	0
117	124	125	-3
118	125	126	3
119	126	128	5
120	128	129	0
121	129	130	2
122	130	131	-5
123	131	132	0
124	132	134	5
125	134	134.5	-2
126	134.5	135	0
127	135	136	-1
128	136	137	0
129	137	138	0
130	138	139	0
131	139	140	-2
132	140	141	2
133	141	142	3
134	142	143	-2
135	143	144	2
136	144	146	-2
137	146	147	-5
138	149	150	0
139	150	151	0
140	151	152	-3
141	152	153	3
142	153	154	5
143	154	155	-1
144	155	156	1
145	156	157	2
146	157	158	-5
147	158	159	0
148	159	161	0
149	161	162	0
150	162	163	2
151	163	164	0
152	164	165	0
153	165	166	0
154	166	167	-2
155	167	167.5	2
156	167.5	168	0
157	168	169	3
158	169	170	-2
159	170	171	-3
160	171	173	-2
161	173	174	0
162	174	175	0
163	175	176	-3
164	176	177	3
165	177	178	5
166	178	179	-1
167	179	180	1
168	180	181	2
169	181	182	-5
170	182	183	0
171	183	185	0
172	185	186	0
173	186	187	2
174	187	188	0
175	188	189	0
176	189	190	0
177	190	191	-2
178	191	192	2
179	192	193	3
180	193	194	-2
181	194	195	0
182	195	197	0
183	197	198	-5
184	198	199	0
185	199	200	-3
186	200	201	3
187	201	202	5
188	202	203	0
189	203	203.5	0
190	203.5	204	0
191	204	205	2
192	205	206	-5
193	206	207	0
194	207	209	0
195	209	210	0
196	210	211	2
197	211	212	0
198	212	213	0
199	213	214	0
200	214	215	-2
201	215	215.5	2
202	215.5	216	0
203	216	217	3
204	217	218	-2
205	218	219	-3
206	219	221	-2
207	221	221.5	0
208	221.5	222	0
209	222	223	0
210	223	224	-3
211	224	225	3
212	225	226	5
213	226	227	-1
214	227	227.5	1
215	227.5	228	0
216	228	229	2
217	229	230	-5
218	230	231	0
219	231	233	0
220	233	234	0
221	234	235	2
222	235	236	0
223	236	237	0
224	237	238	0
225	238	239	-2
226	239	240	2
227	240	241	3
228	241	242	-2
229	242	243	0
230	243	245	0
231	245	246	-5
232	246	247	0
233	247	248	-3
234	248	249	3
235	249	251	5
236	251	252	-1
237	252	253	0
238	253	254	-2
239	254	255	0
240	255	257	0
241	257	258	-4
242	258	259	0
243	259	260	-3
244	260	261	3
245	261	262	6
246	262	263	0
247	263	264	-2
248	264	265	0
249	265	266	-2
250	266	267	0
251	267	269	0
252	269	270	0
253	270	271	0
254	271	272	-3
255	272	273	3
256	273	275	5
257	275	276	0
258	276	277	2
259	277	278	-5
260	278	279	0
261	279	281	5
262	281	281.5	-2
263	281.5	282	0
264	282	283	-1
265	283	284	0
266	284	285	0
267	285	286	0
268	286	287	-2
269	287	288	2
270	288	289	3
271	289	290	-2
272	290	291	0
273	291	294	0
