1	2	3	#
2	3	5	9
3	5	6	-4
4	6	7	-5
5	7	8	5
6	8	9	4
7	9	12	5
8	12	14	-2
9	14	15	-12
10	15	16	0
11	16	17	9
12	17	18	-9
13	18	19	0
14	19	20	9
15	20	21	1
16	21	24	-3
17	24	26	0
18	26	27	-7
19	27	29	7
20	29	30	-3
21	30	31	-4
22	31	32	4
23	32	33	3
24	33	35	7
25	35	36	-2
26	36	38	-5
27	38	39	-7
28	39	41	12
29	41	42	0
30	42	44	0
31	44	45	-2
32	45	48	-1
33	48	50	0
34	50	51	-9
35	51	53	9
36	53	54	-4
37	54	55	-5
38	55	56	5
39	56	57	4
40	57	60	5
41	60	62	-2
42	62	63	-12
43	63	65	12
44	65	66	0
45	66	67	0
46	67	68	-2
47	68	69	-1
48	69	72	-7
49	72	74	0
50	74	75	0
51	75	76	0
52	76	77	8
53	77	78	-8
54	78	79	0
55	79	80	8
56	80	81	-8
57	81	83	-2
58	83	84	9
59	84	86	-4
60	86	87	-5
61	87	88	0
62	88	89	7
63	89	90	-7
64	90	91	0
65	91	92	7
66	92	93	-7
67	93	96	9
68	96	98	0
69	98	99	-7
70	99	100	0
71	100	101	8
72	101	102	-8
73	102	103	0
74	103	104	8
75	104	105	-8
76	105	107	-2
77	107	108	9
78	108	110	-4
79	110	111	-5
80	111	112	0
81	112	113	7
82	113	114	-7
83	114	115	0
84	115	116	7
85	116	117	-7
86	117	120	5
87	120	122	0
88	122	123	-5
89	123	125	9
90	125	126	-4
91	126	127	-5
92	127	128	5
93	128	129	4
94	129	132	5
95	132	134	-2
96	134	135	-12
97	135	136	0
98	136	137	9
99	137	138	-9
100	138	139	0
101	139	140	9
102	140	141	1
103	141	144	-3
104	144	146	0
105	146	147	-7
106	147	149	7
107	149	150	-3
108	150	151	-4
109	151	152	4
110	152	153	3
111	153	155	7
112	155	156	-2
113	156	158	-5
114	158	159	-7
115	159	161	12
116	161	162	0
117	162	164	0
118	164	165	-2
119	165	168	-1
120	168	170	0
121	170	171	-9
122	171	173	9
123	173	174	-4
124	174	175	-5
125	175	176	5
126	176	177	4
127	177	180	5
128	180	182	-2
129	182	183	-12
130	183	185	12
131	185	186	0
132	186	187	0
133	187	188	-2
134	188	189	-1
135	189	192	-7
136	192	194	0
137	194	195	0
138	195	196	0
139	196	197	8
140	197	198	-8
141	198	199	0
142	199	200	8
143	200	201	-8
144	201	203	-2
145	203	204	9
146	204	206	-4
147	206	207	-5
148	207	208	0
149	208	209	7
150	209	210	-7
151	210	211	0
152	211	212	7
153	212	213	-7
154	213	216	9
155	216	218	0
156	218	219	-7
157	219	220	0
158	220	221	8
159	221	222	-8
160	222	223	0
161	223	224	8
162	224	225	-8
163	225	227	-2
164	227	228	9
165	228	230	-4
166	230	231	-5
167	231	232	0
168	232	233	7
169	233	234	-7
170	234	235	0
171	235	236	7
172	236	237	-7
173	237	240	5
174	240	242	0
175	242	243	-5
176	243	244	0
177	244	245	7
178	245	246	-7
179	246	247	0
180	247	248	12
181	248	249	-3
182	249	252	-4
183	252	254	0
