1	2	3	#
2	3	4.5	3
3	4.5	5	2
4	5	5.5	-2
5	5.5	6	-3
6	6	7	-4
7	7	8	4
8	8	9	8
9	9	11	-1
10	11	12	3
11	12	14	-9
12	14	15	-3
13	15	16.5	3
14	16.5	17	2
15	17	17.5	-2
16	17.5	18	-3
17	18	19	-3
18	19	20	3
19	20	21	12
20	21	23	-2
21	23	24	4
22	24	26	-9
23	26	27	-3
24	27	28.5	3
25	28.5	29	2
26	29	29.5	-2
27	29.5	30	-3
28	30	31	-4
29	31	32	4
30	32	33	12
31	33	35	-2
32	35	36	-2
33	36	38	-3
34	38	39	0
35	39	40.5	3
36	40.5	41	0
37	41	41.5	-1
38	41.5	42	-2
39	42	43	-2
40	43	44	-3
41	44	45	-2
42	45	48	-2
43	48	51	0
44	51	54	16
45	54	57	0
46	57	59	0
47	59	60	-2
48	60	63	0
49	63	65	2
50	65	66	-2
51	66	69	0
52	69	71	0
53	71	72	-2
54	72	74	0
55	74	75	-5
56	75	78	9
57	78	81	0
58	81	83	0
59	83	84	-2
60	84	87	0
61	87	89	2
62	89	90	-2
63	90	92	-7
64	92	93	7
65	93	96	-2
66	96	99	0
