1	2	3	#
2	3	4	1
3	4	6	2
4	6	7	9
5	7	8	-4
6	8	10	-5
7	10	11	-3
8	11	12	3
9	12	13	-2
10	13	16	-3
11	16	18	0
12	18	19	0
13	19	20	2
14	20	22	1
15	22	23	9
16	23	24	-3
17	24	26	-4
18	26	27	-2
19	27	28	2
20	28	32	-3
21	32	34	0
22	34	35	0
23	35	36	1
24	36	38	2
25	38	39	9
26	39	40	-4
27	40	42	-5
28	42	43	-3
29	43	44	3
30	44	45	-2
31	45	48	-3
32	48	50	0
33	50	51	0
34	51	52	2
35	52	54	1
36	54	55	9
37	55	56	-3
38	56	58	-4
39	58	59	4
40	59	60	3
41	60	64	-2
42	64	65	0
43	65	66	0
44	66	67	0
45	67	68	0
46	68	69	0
47	69	70	0
48	70	71	-1
49	71	72	1
50	72	73	2
51	73	74	-2
52	74	75	-1
53	75	76	-2
54	76	78	0
55	78	80	-2
56	80	82	0
57	82	83	-3
58	83	84	1
59	84	85	2
60	85	86	0
61	86	87	0
62	87	88	0
63	88	89	2
64	89	90	-2
65	90	91	-2
66	91	92	-1
67	92	96	-2
68	96	98	0
69	98	99	2
70	99	100	1
71	100	102	2
72	102	103	9
73	103	104	-4
74	104	106	-5
75	106	107	-3
76	107	108	3
77	108	109	-2
78	109	112	-3
79	112	114	0
80	114	115	0
81	115	116	2
82	116	118	1
83	118	119	9
84	119	120	-3
85	120	122	-4
86	122	123	4
87	123	124	3
88	124	128	-2
89	128	130	0
