#	Title	Girl, you'll be a woman soon
#	Source Filename	Neil Diamond - Girl, you'll be a woman soon.xml
0	16	9	3	1	minor
16	32	7	3	0	major
32	48	9	3	1	minor
48	64	7	3	0	major
64	80	5	3	0	major
80	88	9	3	1	minor
88	96	2	3	0	dominant
96	104	7	3	0	major
104	120	9	3	1	minor
120	128	2	3	0	dominant
128	144	7	3	0	major
144	152	9	3	1	minor
152	160	2	3	0	dominant
160	168	7	3	0	major
168	184	9	3	1	minor
184	192	2	3	0	dominant
192	208	7	3	0	major
208	224	9	3	1	minor
224	240	7	3	0	major
240	256	9	3	1	minor
256	272	7	3	0	major
272	288	5	3	0	major
288	304	7	3	0	major
