#	Title	My Heart Reminds Me (AKA &quot;Autumn Concerto&quot;, &quot;And That Reminds Me&quot;)
#	Title	Camillo Bargoni, Paul Siegel, Al Stillman - And That Reminds Me.xml
1	1.5	2	0	5
2	2	3	0	5
3	3	3.5	0	5
4	3.5	4	11	4
5	4	5	11	4
6	5	5.5	11	4
7	5.5	6	9	4
8	6	7	9	4
9	7	8	11	4
10	9.5	10	0	5
11	10	11	0	5
12	11	11.5	0	5
13	11.5	12	11	4
14	12	13	11	4
15	13	13.5	11	4
16	13.5	14	9	4
17	14	15	9	4
18	15	16	11	4
19	17.5	18	0	5
20	18	19	0	5
21	19	19.5	0	5
22	19.5	20	11	4
23	20	21	11	4
24	21	21.5	11	4
25	21.5	22	9	4
26	22	23	9	4
27	23	23.5	9	4
28	23.5	24	7	4
29	24	28	4	5
30	28	30	4	5
31	33.5	34	4	5
32	34	35	4	5
33	35	35.5	4	5
34	35.5	36	3	5
35	36	37	3	5
36	37	38	1	5
37	38	39	1	5
38	39	40	3	5
39	41.5	42	4	5
40	42	43	4	5
41	43	43.5	4	5
42	43.5	44	3	5
43	44	45	3	5
44	45	46	1	5
45	46	47	1	5
46	47	48	3	5
47	49.5	50	4	5
48	50	51	4	5
49	51	51.5	4	5
50	51.5	52	3	5
51	52	53	3	5
52	53	53.5	3	5
53	53.5	54	1	5
54	54	55	1	5
55	55	55.5	1	5
56	55.5	56	11	4
57	56	60	8	5
58	60	64	7	5
59	65.5	66	0	5
60	66	67	0	5
61	67	67.5	0	5
62	67.5	68	11	4
63	68	69	11	4
64	69	69.5	11	4
65	69.5	70	9	4
66	70	71	9	4
67	71	72	11	4
68	73.5	74	0	5
69	74	75	0	5
70	75	75.5	0	5
71	75.5	76	11	4
72	76	77	11	4
73	77	77.5	11	4
74	77.5	78	9	4
75	78	79	9	4
76	79	80	11	4
77	81.5	82	0	5
78	82	83	0	5
79	83	83.5	0	5
80	83.5	84	11	4
81	84	85	11	4
82	85	85.5	11	4
83	85.5	86	9	4
84	86	87	9	4
85	87	87.5	9	4
86	87.5	88	7	4
87	88	91	7	5
88	91	91.5	9	5
89	91.5	92	7	5
90	92	95	4	5
91	95.5	96	7	5
92	96	97	7	5
93	97	97.5	7	5
94	97.5	98	5	5
95	98	99	5	5
96	99	99.5	5	5
97	99.5	100	4	5
98	100	101	4	5
99	101	103	2	5
100	103	104	0	5
101	104	105	11	4
102	105	106	0	5
103	106	107	2	5
104	107	108	4	5
105	108	112	7	5
106	113.5	114	0	5
107	114	115	0	5
108	115	115.5	0	5
109	115.5	116	11	4
110	116	116.5	9	4
111	116.5	117	11	4
112	117	118	11	4
113	118	119	0	5
114	119	120	2	5
115	120	124	0	5
116	129	129.5	0	5
117	129.5	130	0	5
118	130	131	0	5
119	131	131.5	11	4
120	131.5	132	11	4
121	132	133	11	4
122	133	133.5	9	4
123	133.5	134	9	4
124	134	135	9	4
125	135	136	11	4
126	137	137.5	0	5
127	137.5	138	11	4
128	138	138.5	2	5
129	138.5	139	0	5
130	139	139.5	11	4
131	139.5	140	9	4
132	140	141	11	4
133	141	142	9	4
134	142	143	9	4
135	143	144	11	4
136	145	145.5	0	5
137	145.5	146	0	5
138	146	147	0	5
139	147	147.5	11	4
140	147.5	148	11	4
141	148	149	11	4
142	149	150	9	4
143	150	151	9	4
144	151	152	7	4
145	152	153	7	5
146	155	155.5	9	5
147	155.5	156	7	5
148	156	157	4	5
149	159.5	160	7	5
150	160	161	7	5
151	161	161.5	7	5
152	161.5	162	5	5
153	162	163	5	5
154	163	163.5	5	5
155	163.5	164	4	5
156	164	165	4	5
157	165	167	2	5
158	167	168	0	5
159	168	169	11	4
160	169	170	0	5
161	170	171	2	5
162	171	172	4	5
163	172	176	7	5
164	177	178	0	5
165	178	179	0	5
166	179	180	11	4
167	180	181	9	4
168	181	182	11	4
169	182	184	0	5
170	184	188	2	5
171	188	189	2	5
172	189	192	0	5
173	192	196	0	5
174	197	198	0	5
175	198	199	0	5
176	199	200	0	5
177	200	201	2	5
178	201	202	0	5
179	202	203	11	4
180	203	204	0	5
181	204	208	7	5
