#	Title	On the Manchurian Hills
#	Source Filename	Ilya Alekseevich Shatrov - On the Manchurian Hills.xml
0	6	9	3	1	minor
6	12	4	3	0	major
12	18	4	3	0	dominant
18	30	9	3	1	minor
30	36	2	3	1	minor
36	39	9	3	1	minor
39	42	4	3	0	dominant
42	48	9	3	1	minor
48	54	9	3	1	minor
54	60	4	3	0	major
60	66	4	3	0	dominant
66	78	9	3	1	minor
78	84	2	3	1	minor
84	87	9	3	1	minor
87	90	4	3	0	dominant
90	96	9	3	1	minor
96	102	4	3	0	major
102	108	9	3	1	minor
108	114	7	3	0	major
114	120	0	3	0	major
120	126	9	3	1	minor
126	132	2	3	1	minor
132	135	9	3	1	minor
135	138	4	3	0	dominant
138	144	9	3	1	minor
144	150	4	3	0	major
150	156	9	3	1	minor
156	162	7	3	0	major
162	168	0	3	0	major
168	174	9	3	1	minor
174	180	2	3	1	minor
180	183	9	3	1	minor
183	192	4	3	0	dominant
192	198	9	3	1	minor
198	204	4	3	0	major
204	210	4	3	0	dominant
210	222	9	3	1	minor
222	228	2	3	1	minor
228	231	9	3	1	minor
231	234	4	3	0	dominant
234	240	9	3	1	minor
240	246	9	3	0	major
246	252	2	3	1	minor
252	258	7	3	0	major
258	264	0	3	0	major
264	270	9	3	1	minor
270	276	2	3	1	minor
276	279	9	3	1	minor
279	282	4	3	0	dominant
282	294	9	3	1	minor
294	300	4	3	0	major
300	306	4	3	0	dominant
306	318	9	3	1	minor
318	324	2	3	1	minor
324	327	9	3	1	minor
327	330	4	3	0	dominant
330	336	9	3	1	minor
