#	Title	I Won't Give Up
#	Source Filename	Jason Mraz - I Won't Give Up.xml
2	6	0	3	0	major
6	9	5	3	0	major
9	18	0	3	0	major
18	21	5	3	0	major
21	30	0	3	0	major
30	33	5	3	0	major
33	42	0	3	0	major
42	51	7	3	0	major
51	54	0	3	0	major
54	57	5	3	0	major
57	66	0	3	0	major
66	69	5	3	0	major
69	78	0	3	0	major
78	81	5	3	0	major
81	90	0	3	0	major
90	96	7	3	4	suspended-fourth
96	102	7	3	0	major
102	108	5	3	0	major
108	114	0	3	0	major
114	120	9	3	1	minor
120	123	7	3	0	major
123	126	0	3	0	major
126	132	5	3	0	major
132	138	0	3	0	major
138	144	7	3	4	suspended-fourth
144	147	7	3	0	major
147	150	0	3	0	major
150	153	5	3	0	major
153	162	0	3	0	major
162	165	5	3	0	major
165	174	0	3	0	major
174	177	5	3	0	major
177	186	0	3	0	major
186	192	7	3	4	suspended-fourth
192	195	7	3	0	major
195	198	0	3	0	major
198	204	5	3	0	major
204	210	0	3	0	major
210	216	9	3	1	minor
216	222	7	3	0	major
222	228	5	3	0	major
228	234	0	3	0	major
234	240	7	3	4	suspended-fourth
240	246	7	3	0	major
246	258	9	3	1	minor
258	270	2	3	1	minor
270	282	7	3	0	major
282	294	2	3	1	minor
294	306	7	3	0	major
306	318	10	3	0	major
318	330	7	3	0	major
330	342	10	3	0	major
342	354	0	3	0	major
354	360	5	3	0	major
360	366	0	3	0	major
366	372	9	3	1	minor
372	378	7	3	0	major
378	384	5	3	0	major
384	390	0	3	0	major
390	402	7	3	0	major
402	408	5	3	0	major
408	414	0	3	0	major
414	426	9	3	1	minor
426	432	5	3	0	major
432	438	0	3	0	major
438	450	7	3	0	major
450	456	5	3	0	major
456	462	0	3	0	major
462	468	9	3	1	minor
468	474	7	3	0	major
474	480	5	3	0	major
480	486	0	3	0	major
486	492	7	3	0	major
