1	2	3	#
2	3	6	-1
3	6	7	-2
4	7	8	-4
5	8	9	-3
6	9	12	9
7	12	13	-6
8	13	14	4
9	14	15	-2
10	15	18	-3
11	18	21	0
12	21	24	0
13	24	26	0
14	26	27	-4
15	27	30	4
16	30	31	0
17	31	32	0
18	32	33	0
19	33	36	3
20	36	37	-2
21	37	38	-3
22	38	39	3
23	39	41	-1
24	41	42	-4
25	42	45	0
26	45	48	0
27	48	50	0
28	50	51	9
29	51	54	-2
30	54	55	-2
31	55	56	-3
32	56	57	-3
33	57	60	8
34	60	61	-2
35	61	62.5	4
36	62.5	63	-2
37	63	65	-2
38	65	66	-1
39	66	69	0
40	69	72	0
41	72	73	-9
42	73	74	5
43	74	75	2
44	75	78	2
45	78	79	0
46	79	80	0
47	80	81	-2
48	81	84	-1
49	84	85	0
50	85	86.5	3
51	86.5	87	-3
52	87	89	4
53	89	90	-3
54	90	93	0
55	93	96	0
56	96	98	0
57	98	99	3
58	99	102	-1
59	102	103	-2
60	103	104	2
61	104	105	1
62	105	108	-3
63	108	109	-2
64	109	110	2
65	110	111	2
66	111	113	-4
67	112	113	12
68	113	114	-1
69	114	115	-2
70	115	116	-2
71	116	118.5	-3
72	117	118.5	-4
73	118.5	119	0
74	119	119.5	4
75	119.5	120	3
76	120	121	5
77	122	123	-3
78	123	126	-2
79	126	127	-2
80	127	128	-3
81	128	129	-3
82	129	132	8
83	132	133	-2
84	133	134.5	4
85	134.5	135	-2
86	135	137	-2
87	137	138	-1
88	138	141	0
89	141	144	0
90	144	145	-9
91	145	146	5
92	146	147	2
93	147	150	2
94	150	151	0
95	151	152	0
96	152	153	-2
97	153	156	-1
98	156	157	0
99	157	158.5	3
100	158.5	159	-3
101	159	161	4
102	161	162	-3
103	162	165	0
104	165	168	0
105	168	170	0
106	170	171	3
107	171	174	-1
108	174	175	-2
109	175	176	2
110	176	177	1
111	177	180	-3
112	180	181	-2
113	181	182	2
114	182	183	2
115	183	185	-4
116	184	185	12
117	185	186	-1
118	186	187	-2
119	187	188	-2
120	188	190.5	-3
121	189	190.5	-4
122	190.5	191	0
123	191	191.5	4
124	191.5	192	3
125	192	193	5
126	194	195	0
