1	2	3	#
2	3	4	3
3	4	5	-7
4	5	6	0
5	6	7	0
6	7	8	0
7	8	9	0
8	9	10	0
9	10	11	2
10	11	12	2
11	12	13	1
12	13	14	0
13	14	15	0
14	15	16	0
15	16	18	0
16	18	19	0
17	19	20	0
18	20	21	2
19	21	22	0
20	22	23	0
21	23	24	0
22	24	25	0
23	25	26	0
24	26	27	0
25	27	28	-3
26	28	29	-4
27	29	30	0
28	30	31	0
29	31	32	-3
30	32	34	3
31	34	35	4
32	35	36	3
33	36	37	-7
34	37	38	0
35	38	39	0
36	39	40	0
37	40	41	0
38	41	42	0
39	42	43	2
40	43	44	2
41	44	45	1
42	45	46	0
43	46	47	0
44	47	48	0
45	48	50	0
46	50	51	0
47	51	52	0
48	52	53	2
49	53	54	0
50	54	55	0
51	55	56	0
52	56	57	0
53	57	58	0
54	58	59	0
55	59	60	0
56	60	61	0
57	61	62	-2
58	62	63	-1
59	63	64	-2
60	64	66	-2
61	70	70.5	0
62	70.5	71	0
63	71	71.5	4
64	71.5	72	0
65	72	73	1
66	73	74	0
67	74	75	0
68	75	76	0
69	76	77	4
70	77	78	3
71	78	78.5	0
72	78.5	79	0
73	79	79.5	-3
74	79.5	80	0
75	80	81	-2
76	81	82	0
77	82	83	0
78	83	84	2
79	84	86	-9
80	86	87	7
81	87	88	0
82	88	89.5	0
83	89.5	90	0
84	90	91	0
85	91	92	-2
86	92	93	-3
87	93	94	0
88	94	95	7
89	95	96	0
90	96	97.5	0
91	97.5	98	-2
92	98	99	2
93	99	100	-2
94	100	102	-3
95	102	103	8
96	103	104	0
97	104	105.5	-3
98	105.5	106	-2
99	106	107	2
100	107	108	-4
101	108	109	-5
102	109	110	5
103	110	111	0
104	111	112	4
105	112	113	0
106	113	114	-2
107	114	115	0
108	115	116	-7
109	116	118	4
110	118	119	3
111	119	119.5	0
112	119.5	120	0
113	120	121	0
114	121	122	0
115	122	123	0
116	123	124	0
117	124	125	0
118	125	126	0
119	126	126.5	0
120	126.5	127	0
121	127	127.5	0
122	127.5	128	0
123	128	128.5	0
124	128.5	129.5	0
125	129.5	130	2
126	130	131	-5
127	131	132	-2
128	132	134	-2
129	134	135	4
130	135	136	3
131	136	137	-2
132	137	138	0
133	138	139	0
134	139	140	0
135	140	141	4
136	141	142	3
137	142	142.5	0
138	142.5	143	0
139	143	143.5	-3
140	143.5	144	0
141	144	145	-2
142	145	146	0
143	146	147	0
144	147	148	2
145	148	150	-9
146	150	151	7
147	151	152	0
148	152	153.5	0
149	153.5	154	0
150	154	155	0
151	155	156	-2
152	156	157	-3
153	157	158	0
154	158	159	7
155	159	160	0
156	160	161.5	0
157	161.5	162	-2
158	162	163	2
159	163	164	-2
160	164	166	-3
161	166	167	8
162	167	168	0
163	168	169.5	-3
164	169.5	170	-2
165	170	171	2
166	171	172	-4
167	172	173	-5
168	173	174	5
169	174	175	0
170	175	176	4
171	176	177	0
172	177	178	-2
173	178	179	0
174	179	180	-7
175	180	182	4
176	182	183	3
177	183	183.5	0
178	183.5	184	0
179	184	185	0
180	185	186	0
181	186	187	0
182	187	188	0
183	188	189	0
184	189	190	0
185	190	190.5	0
186	190.5	191	0
187	191	191.5	0
188	191.5	192	0
189	192	192.5	0
190	192.5	193.5	0
191	193.5	194	2
192	194	195	-5
193	195	196	-2
194	196	199	-2
