1	2	3	#
2	3	3.75	2
3	3.75	4	2
4	4	4.75	1
5	4.75	5	2
6	5	6	-3
7	6	6.75	-2
8	6.75	7	2
9	7	7.75	1
10	7.75	8	2
11	8	9	-3
12	9	9.75	-2
13	9.75	10	2
14	10	10.75	1
15	10.75	11	-1
16	11	12	-2
17	12	12.75	-2
18	12.75	13	2
19	13	13.75	2
20	13.75	14	-2
21	14	15	-2
22	15	15.75	-1
23	15.75	16	1
24	16	16.75	2
25	16.75	17	2
26	17	18	-4
27	18	18.75	-1
28	18.75	19	1
29	19	19.75	2
30	19.75	20	2
31	20	21	-2
32	21	23	0
33	23	24	-2
34	24	25	-22
35	25	25.75	10
36	25.75	26	-1
37	26	26.75	1
38	26.75	27	0
39	27	28	0
40	28	30	19
41	30	31	-2
42	33	34	-5
43	34	34.75	2
44	34.75	35	2
45	35	35.75	1
46	35.75	36	2
47	36	37	-3
48	37	37.75	-2
49	37.75	38	2
50	38	38.75	1
51	38.75	39	2
52	39	40	-3
53	40	40.75	-2
54	40.75	41	2
55	41	41.75	1
56	41.75	42	-1
57	42	43	-2
58	43	43.75	-2
59	43.75	44	2
60	44	44.75	2
61	44.75	45	-2
62	45	46	-2
63	46	46.75	-1
64	46.75	47	1
65	47	47.75	2
66	47.75	48	2
67	48	49	-4
68	49	49.75	-1
69	49.75	50	1
70	50	50.75	2
71	50.75	51	2
72	51	52	-2
73	52	54	0
74	54	55	-2
75	55	56	-22
76	56	56.75	10
77	56.75	57	-1
78	57	57.75	1
79	57.75	58	0
80	58	59	0
81	59	61	19
82	61	62	-2
83	62	64	-10
84	64	64.5	-2
85	64.5	65	2
86	65	67	-2
87	67	67.5	2
88	67.5	68	-2
89	68	71	-1
