#	Title	Con te Partiro
#	Source Filename	Francesco Sartori - Con te Partiro.xml
0	2	0	3	0	major
2	4	7	3	0	major
4	6	9	3	1	minor
6	8	5	3	0	major
8	10	0	3	0	major
10	12	7	3	0	major
12	13.5	9	3	1	minor
13.5	16	5	3	0	major
16	18	0	3	0	major
18	19.3333	5	3	0	major
19.3333	24	7	3	0	major
24	26	0	3	0	major
26	27	5	3	0	major
27	28	7	3	0	major
28	29	9	3	1	minor
29	30	5	3	0	major
30	32	0	3	0	major
32	34	7	3	0	major
34	36	9	3	1	minor
36	37	5	3	0	major
37	38	7	3	0	major
38	40	0	3	0	major
40	42	7	3	0	major
42	44	9	3	1	minor
44	45	5	3	0	major
45	46	7	3	0	major
46	48	0	3	0	major
48	50	7	3	0	major
50	52	9	3	1	minor
52	53	5	3	0	major
53	56	7	3	0	major
56	59	0	3	0	major
59	60	7	3	0	major
60	62	9	3	1	minor
62	64	5	3	0	major
64	66	0	3	0	major
66	68	7	3	0	major
68	70	9	3	1	minor
70	72	5	3	0	major
72	74	0	3	0	major
74	75	5	3	0	major
75	76	7	3	0	major
76	78	0	3	0	major
78	80	7	3	0	major
80	82	9	3	1	minor
82	84	5	3	0	major
84	86	0	3	0	major
86	88	7	3	0	major
88	90	9	3	1	minor
90	92	5	3	0	major
92	94	0	3	0	major
94	95	5	3	0	major
95	100	7	3	0	major
100	102	0	3	0	major
102	103	5	3	0	major
103	104	7	3	0	major
104	105	2	3	1	minor
105	106	4	3	1	minor
106	107	5	3	0	major
107	108	7	3	0	major
108	110	9	3	1	minor
110	111	5	3	0	major
111	112	7	3	0	major
112	113	2	3	1	minor
113	114	4	3	1	minor
114	115	9	3	1	minor
115	118	7	3	0	major
118	120	0	3	0	major
120	122	7	3	0	major
122	124	9	3	1	minor
124	126	5	3	0	major
126	128	0	3	0	major
128	130	7	3	0	major
130	132	9	3	1	minor
132	134	5	3	0	major
134	136	0	3	0	major
136	137	5	3	0	major
137	138	7	3	0	major
138	140	0	3	0	major
140	142	7	3	0	major
142	144	9	3	1	minor
144	146	5	3	0	major
146	148	0	3	0	major
148	150	7	3	0	major
150	152	9	3	1	minor
152	154	5	3	0	major
154	156	0	3	0	major
156	157	5	3	0	major
157	158	7	3	0	major
158	160	0	3	0	major
160	162	7	3	0	major
162	164	9	3	1	minor
164	166	5	3	0	major
166	168	0	3	0	major
168	170	7	3	0	major
170	172	9	3	1	minor
172	174	5	3	0	major
174	176	0	3	0	major
176	177	5	3	0	major
177	178	7	3	0	major
178	180	0	3	0	major
180	182	7	3	0	major
182	184	9	3	1	minor
184	186	5	3	0	major
186	188	0	3	0	major
188	190	7	3	0	major
190	192	9	3	1	minor
192	194	5	3	0	major
194	196	0	3	0	major
196	197	5	3	0	major
197	199	7	3	0	major
199	200	5	3	1	minor
200	203	7	3	1	minor
203	204	3	3	0	major
204	206	5	3	0	major
206	210	0	3	0	major
