#	Title	If I Had A Hammer
#	Source Filename	Pete Seeger, Lee Hays - If I Had A Hammer.xml
0	2	0	3	0	major
2	4	4	3	1	minor
4	5.5	5	3	0	major
5.5	8	7	3	0	major
8	10	0	3	0	major
10	12	4	3	1	minor
12	14	5	3	0	major
14	16	7	3	0	major
16	18	0	3	0	major
18	20	4	3	1	minor
20	22	5	3	0	major
22	24	7	3	0	major
24	26	0	3	0	major
26	28	4	3	1	minor
28	32	5	3	0	major
32	36	7	3	0	major
36	40	7	3	0	major
40	48	0	3	0	major
48	56	9	3	1	minor
56	58	5	3	0	major
58	60	0	3	0	major
60	62	5	3	0	major
62	64	0	3	0	major
64	66	5	3	0	major
66	68	0	3	0	major
68	72	7	3	0	major
72	74	0	3	0	major
74	76	4	3	1	minor
76	78	5	3	0	major
78	80	7	3	0	major
80	82	0	3	0	major
82	84	4	3	1	minor
84	86	5	3	0	major
86	88	7	3	0	major
88	90	0	3	0	major
90	92	4	3	1	minor
92	94	5	3	0	major
94	96	7	3	0	major
96	98	0	3	0	major
98	100	4	3	1	minor
100	104	5	3	0	major
104	108	7	3	0	major
108	112	7	3	0	major
112	120	0	3	0	major
120	128	9	3	1	minor
128	130	5	3	0	major
130	132	0	3	0	major
132	134	5	3	0	major
134	136	0	3	0	major
136	138	5	3	0	major
138	140	0	3	0	major
140	144	7	3	0	major
144	146	0	3	0	major
146	148	4	3	1	minor
148	150	5	3	0	major
150	152	7	3	0	major
