1	2	3	#
2	3	5	0
3	5	6	2
4	6	8	0
5	8	9	7
6	9	11	0
7	11	12	-2
8	12	14	0
9	14	15	-3
10	15	17	0
11	17	18	1
12	18	20	0
13	20	21	9
14	21	23	0
15	23	24	-2
16	24	26	0
17	26	26.5	-1
18	26.5	27	1
19	27	29	7
20	29	30	-2
21	30	32	-1
22	32	33	-2
23	33	36	-2
24	36	38	0
25	38	38.5	-1
26	38.5	39	1
27	39	41	5
28	41	42	-1
29	42	44	-2
30	44	45	-2
31	45	46	-2
32	46	47.5	7
33	47.5	48	-7
34	48	49	-1
35	49	50	-1
36	50.5	51	1
37	51	53	-9
38	53	54	2
39	54	56	0
40	56	57	7
41	57	59	0
42	59	60	-2
43	60	62	0
44	62	63	-3
45	63	65	0
46	65	66	1
47	66	68	0
48	68	69	9
49	69	71	0
50	71	72	-2
51	72	74	0
52	74	74.5	-1
53	74.5	75	1
54	75	77	7
55	77	78	-2
56	78	80	-1
57	80	80.5	-2
58	80.5	81	2
59	81	83	1
60	83	84	-1
61	84	86	-2
62	86	86.5	-13
63	86.5	87	1
64	87	89	7
65	89	89.5	-8
66	89.5	90	1
67	90	92	7
68	92	93	3
69	93	96	5
70	96	97	0
