1	2	3	#
2	3	4	-4
3	4	8	2
4	8	10	0
5	10	11	2
6	11	12	-4
7	12	13	2
8	13	14	2
9	14	15	-4
10	15	16	2
11	16	18	0
12	18	19	-2
13	19	20	-3
14	20	24	2
15	24	26	0
16	26	27	1
17	27	28	-3
18	28	29	2
19	29	30	1
20	30	31	-3
21	31	32	2
22	32	34	0
23	34	35	-2
24	35	36	-5
25	36	38	3
26	38	40	-2
27	40	42	4
28	42	44	3
29	44	45	4
30	45	46	0
31	46	47	0
32	47	48	0
33	48	51	0
34	51	52	-5
35	52	53	3
36	53	54	0
37	54	55	0
38	55	56	0
39	56	59	0
40	59	60	-5
41	60	61	3
42	61	62	-3
43	62	63	3
44	63	64	-1
45	64	66	0
46	66	67	5
47	67	68	-4
48	68	72	2
49	72	74	0
50	74	75	2
51	75	76	-4
52	76	77	2
53	77	78	2
54	78	79	-4
55	79	80	2
56	80	82	0
57	82	83	-2
58	83	84	-3
59	84	88	2
60	88	90	0
61	90	91	1
62	91	92	-3
63	92	93	2
64	93	94	1
65	94	95	-3
66	95	96	2
67	96	98	0
68	98	99	-2
69	99	100	-5
70	100	102	3
71	102	104	-2
72	104	106	11
73	106	108	-5
74	108	110	3
75	110	111	-2
76	111	112	4
77	112	114	0
78	114	115	-8
79	115	116	1
80	116	118	5
81	118	119	-6
82	119	120	1
83	120	122	7
84	122	124	0
85	124	128	-4
86	128	130	0
