1	0	3	#
2	3	3.5	-1
3	3.5	4	1
4	4	4.5	-1
5	4.5	5	-2
6	5	6.5	-2
7	6.5	7	2
8	7	7.5	-5
9	7.5	8	1
10	8	8.5	2
11	8.5	9	2
12	9	9.5	3
13	9.5	10	4
14	10	11.5	-2
15	11.5	12	-2
16	12	15	-12
17	15	15.5	-1
18	15.5	16	1
19	16	16.75	-1
20	16.75	17	-2
21	17	18.5	-2
22	18.5	19	2
23	19	19.5	-5
24	19.5	20	1
25	20	22	2
26	22.5	23	2
27	23	23.75	-4
28	23.75	24	-1
29	24	28	3
30	28	31	5
31	31	31.5	-1
32	31.5	32	1
33	32	32.75	-1
34	32.75	33	-2
35	33	34	-2
36	34.5	35	2
37	35	35.5	2
38	35.5	36	1
39	36	38	2
40	38.5	39	2
41	39	39.75	-4
42	39.75	40	-1
43	40	44	3
44	44	47	5
45	47	47.5	-2
46	47.5	48	-1
47	48	48.3333	1
48	48.3333	48.6667	-1
49	48.6667	49	-2
50	49	50.5	-5
51	50.5	51	0
52	51	51.75	2
53	51.75	52	1
54	52	55	5
55	55	55.5	-1
56	55.5	56	-1
57	56	56.3333	1
58	56.3333	56.6667	-2
59	56.6667	57	-2
60	57	58.5	-8
61	58.5	59	1
62	59	59.5	1
63	59.5	60	1
64	60	63	5
65	63	63.5	-1
66	63.5	64	1
67	64	64.75	-1
68	64.75	65	-2
69	65	66.5	-2
70	66.5	67	2
71	67	67.5	-5
72	67.5	68	1
73	68	68.5	2
74	68.5	69	2
75	69	69.5	3
76	69.5	70	4
77	70	71.5	-2
78	71.5	72	-2
79	72	75	0
80	79.25	79.5	0
81	79.5	79.75	2
82	79.75	80	-2
83	80	80.375	-3
84	80.375	80.5	-2
85	80.5	81	2
86	81	82	3
87	82.25	82.5	0
88	82.5	82.75	2
89	82.75	83	-2
90	83	83.375	-3
91	83.375	83.5	-2
92	83.5	84	2
93	84	85	3
94	85.25	85.5	-5
95	85.5	85.75	2
96	85.75	86	2
97	86	86.25	1
98	86.25	86.5	2
99	86.5	86.75	2
100	86.75	87	1
101	87	87.5	-4
102	87.5	88	-5
103	88.25	88.5	-6
104	88.5	88.75	2
105	88.75	89	1
106	89	89.25	2
107	89.25	89.5	2
108	89.5	89.875	2
109	89.875	90	1
110	90	90.5	-3
111	90.5	91	-5
112	91	92.5	3
113	92.5	93.5	7
114	93.5	93.75	0
115	93.75	94	-2
116	94	95.5	0
117	95.5	96.5	0
118	96.5	97	-5
119	97	98.5	9
120	98.5	99.5	0
121	99.5	100	-2
122	100	102	-3
123	102	102.5	-2
124	102.5	103	-2
125	103	105	-1
126	105	105.5	1
127	105.5	106	2
128	106	109	2
129	109	111	5
130	111	111.5	-2
131	111.5	112	2
132	112	112.5	-2
133	112.5	113	-2
134	113	114	-3
135	114	114.5	2
136	114.5	115	1
137	115	117	4
138	117	117.5	-2
139	117.5	118	2
140	118	121	3
141	121	123	-8
142	123	123.5	-2
143	123.5	124	2
144	124	124.5	-2
145	124.5	125	-2
146	125	126	-3
147	126	126.5	2
148	126.5	127	1
149	127	129	4
150	129	129.5	-2
151	129.5	130	2
152	130	130.25	3
153	130.25	130.5	-9
154	130.5	130.75	2
155	130.75	131	2
156	131	131.25	2
157	131.25	131.5	1
158	131.5	131.75	2
159	131.75	132	2
160	132	132.25	1
161	132.25	132.5	2
162	132.5	132.75	2
163	132.75	133	2
164	133	133.5	-16
165	133.5	134	2
166	134	134.5	3
167	134.5	135	4
168	135	136.5	3
169	136.5	137	-3
170	137	140	-4
171	140	140.5	-1
172	140.5	141	1
173	141	141.5	-1
174	141.5	142	-2
175	142	143.5	-2
176	143.5	144	2
177	144	144.5	3
178	144.5	145	2
179	145	147	5
180	147	149	-3
181	149	151	-4
